od_seq_id,o_zone_id,d_zone_id,o_sindex,d_sindex,o_district_id,d_district_id,mode_type,demand_period,connectivity_flag,s_x_coord,s_y_coord,t_x_coord,t_y_coord,volume_s0,volume_s1,avg_tt_s0,avg_tt_s1,avg_distance_km_s0,avg_distance_km_s1,avg_cost_s0,avg_cost_s1,
1,9,20,8,19,0,0,bike,am,0,-96.731241,43.548596,-96.711185,43.515333,600.00,1200.00,0.00,31488490.00,0.00,0.53,0.00,0.00,
1,9,20,8,19,0,0,walk,am,0,-96.731241,43.548596,-96.711185,43.515333,600.00,1200.00,9924231.00,242571296.00,11.05,11.44,0.00,0.00,
1,9,21,8,20,0,0,auto,am,0,-96.731241,43.548596,-96.730979,43.510485,300.00,600.00,496.56,7739.42,14.22,14.74,0.00,0.00,
1,9,21,8,20,0,0,bike,am,0,-96.731241,43.548596,-96.730979,43.510485,300.00,600.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,9,21,8,20,0,0,walk,am,0,-96.731241,43.548596,-96.730979,43.510485,300.00,600.00,10217414.00,226608432.00,13.67,12.77,0.00,0.00,
1,9,22,8,21,0,0,auto,am,0,-96.731241,43.548596,-96.731241,43.514858,700.00,1400.00,408.19,6223.46,12.24,12.35,0.00,0.00,
1,9,22,8,21,0,0,bike,am,0,-96.731241,43.548596,-96.731241,43.514858,700.00,1400.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,9,22,8,21,0,0,walk,am,0,-96.731241,43.548596,-96.731241,43.514858,700.00,1400.00,4672720.50,112509472.00,5.41,5.68,0.00,0.00,
1,9,23,8,22,0,0,auto,am,0,-96.731241,43.548596,-96.750904,43.514858,500.00,1000.00,601.29,9227.82,16.49,16.39,0.00,0.00,
1,9,23,8,22,0,0,bike,am,0,-96.731241,43.548596,-96.750904,43.514858,500.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,9,23,8,22,0,0,walk,am,0,-96.731241,43.548596,-96.750904,43.514858,500.00,1000.00,1258169.12,17765900.00,2.77,1.58,0.00,0.00,
1,9,24,8,23,0,0,auto,am,0,-96.731241,43.548596,-96.749200,43.503164,200.00,400.00,410.34,7990.98,21.91,22.06,0.00,0.00,
1,9,24,8,23,0,0,bike,am,0,-96.731241,43.548596,-96.749200,43.503164,200.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,9,24,8,23,0,0,walk,am,0,-96.731241,43.548596,-96.749200,43.503164,200.00,400.00,2755035.00,104018488.00,5.60,8.97,0.00,0.00,
1,10,1,9,0,0,1,auto,am,0,-96.731438,43.545271,-96.770420,43.612828,1300.00,2600.00,263.09,4404.66,18.11,18.04,0.00,0.00,
1,10,1,9,0,0,1,bike,am,0,-96.731438,43.545271,-96.770420,43.612828,1300.00,2600.00,3766719.25,25439056.00,3.86,1.06,0.00,0.00,
1,10,1,9,0,0,1,walk,am,0,-96.731438,43.545271,-96.770420,43.612828,1300.00,2600.00,5022516.00,117457200.00,14.44,13.70,0.00,0.00,
1,10,2,9,1,0,2,auto,am,0,-96.731438,43.545271,-96.711251,43.605813,600.00,1200.00,287.98,4604.69,23.86,23.95,0.00,0.00,
1,10,2,9,1,0,2,bike,am,0,-96.731438,43.545271,-96.711251,43.605813,600.00,1200.00,5400139.00,87000648.00,4.31,2.90,0.00,0.00,
1,10,2,9,1,0,2,walk,am,0,-96.731438,43.545271,-96.711251,43.605813,600.00,1200.00,5070543.50,116861816.00,11.34,10.93,0.00,0.00,
1,10,3,9,2,0,0,auto,am,0,-96.731438,43.545271,-96.774303,43.572962,300.00,600.00,263.25,4395.47,14.02,14.03,0.00,0.00,
1,10,3,9,2,0,0,bike,am,0,-96.731438,43.545271,-96.774303,43.572962,300.00,600.00,798031.12,0.00,0.81,0.00,0.00,0.00,
1,10,3,9,2,0,0,walk,am,0,-96.731438,43.545271,-96.774303,43.572962,300.00,600.00,5452796.00,115157688.00,15.56,13.14,0.00,0.00,
1,10,4,9,3,0,0,auto,am,0,-96.731438,43.545271,-96.747168,43.563654,1200.00,2400.00,249.30,4208.35,10.18,10.03,0.00,0.00,
1,10,4,9,3,0,0,bike,am,0,-96.731438,43.545271,-96.747168,43.563654,1200.00,2400.00,2648064.50,56520144.00,1.13,1.16,0.00,0.00,
1,10,4,9,3,0,0,walk,am,0,-96.731438,43.545271,-96.747168,43.563654,1200.00,2400.00,5894666.50,126146400.00,7.08,7.29,0.00,0.00,
1,10,5,9,4,0,0,auto,am,0,-96.731438,43.545271,-96.731569,43.564034,1000.00,2000.00,239.18,4043.75,8.26,8.15,0.00,0.00,
1,10,5,9,4,0,0,bike,am,0,-96.731438,43.545271,-96.731569,43.564034,1000.00,2000.00,5089763.50,90231632.00,3.82,2.86,0.00,0.00,
1,10,5,9,4,0,0,walk,am,0,-96.731438,43.545271,-96.731569,43.564034,1000.00,2000.00,4872135.00,114696472.00,10.27,10.20,0.00,0.00,
1,10,6,9,5,0,0,auto,am,0,-96.731438,43.545271,-96.711644,43.587586,800.00,1600.00,281.56,5370.45,13.53,13.12,0.00,0.00,
1,10,6,9,5,0,0,bike,am,0,-96.731438,43.545271,-96.711644,43.587586,800.00,1600.00,5997983.00,105983576.00,3.42,2.58,0.00,0.00,
1,10,6,9,5,0,0,walk,am,0,-96.731438,43.545271,-96.711644,43.587586,800.00,1600.00,4979165.00,113058672.00,7.96,7.72,0.00,0.00,
1,10,7,9,6,0,0,auto,am,0,-96.731438,43.545271,-96.693423,43.563844,1900.00,3800.00,651.33,11233.68,14.17,14.36,0.00,0.00,
1,10,7,9,6,0,0,bike,am,0,-96.731438,43.545271,-96.693423,43.563844,1900.00,3800.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,10,7,9,6,0,0,walk,am,0,-96.731438,43.545271,-96.693423,43.563844,1900.00,3800.00,6488642.00,131566312.00,4.13,4.68,0.00,0.00,
1,10,8,9,7,0,0,auto,am,0,-96.731438,43.545271,-96.711382,43.562324,1600.00,3200.00,451.83,8090.12,13.64,13.49,0.00,0.00,
1,10,8,9,7,0,0,bike,am,0,-96.731438,43.545271,-96.711382,43.562324,1600.00,3200.00,7589734.00,171124464.00,4.33,4.69,0.00,0.00,
1,10,8,9,7,0,0,walk,am,0,-96.731438,43.545271,-96.711382,43.562324,1600.00,3200.00,4446010.50,94108296.00,7.12,7.24,0.00,0.00,
1,10,9,9,8,0,0,auto,am,0,-96.731438,43.545271,-96.731241,43.548596,2800.00,5600.00,51.62,865.65,3.00,3.00,0.00,0.00,
1,10,9,9,8,0,0,bike,am,0,-96.731438,43.545271,-96.731241,43.548596,2800.00,5600.00,0.00,133426136.00,0.00,0.35,0.00,0.00,
1,10,9,9,8,0,0,walk,am,0,-96.731438,43.545271,-96.731241,43.548596,2800.00,5600.00,13888412.00,259130464.00,1.83,1.92,0.00,0.00,
1,10,11,9,10,0,0,auto,am,0,-96.731438,43.545271,-96.746841,43.544131,4000.00,8000.00,81.30,1397.76,5.22,5.00,0.00,0.00,
1,10,11,9,10,0,0,bike,am,0,-96.731438,43.545271,-96.746841,43.544131,4000.00,8000.00,4764908.00,152492320.00,0.95,1.56,0.00,0.00,
1,10,11,9,10,0,0,walk,am,0,-96.731438,43.545271,-96.746841,43.544131,4000.00,8000.00,6227405.00,129241264.00,3.47,3.71,0.00,0.00,
1,10,12,9,11,0,0,auto,am,0,-96.731438,43.545271,-96.780137,43.543941,2000.00,4000.00,267.38,4432.72,17.72,17.96,0.00,0.00,
1,10,12,9,11,0,0,bike,am,0,-96.731438,43.545271,-96.780137,43.543941,2000.00,4000.00,3258767.00,133124520.00,1.29,2.71,0.00,0.00,
1,10,12,9,11,0,0,walk,am,0,-96.731438,43.545271,-96.780137,43.543941,2000.00,4000.00,6610693.50,138257040.00,7.34,7.91,0.00,0.00,
1,10,13,9,12,0,0,auto,am,0,-96.731438,43.545271,-96.793377,43.490707,1900.00,3800.00,271.10,4452.97,20.72,20.96,0.00,0.00,
1,10,13,9,12,0,0,bike,am,0,-96.731438,43.545271,-96.793377,43.490707,1900.00,3800.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,10,13,9,12,0,0,walk,am,0,-96.731438,43.545271,-96.793377,43.490707,1900.00,3800.00,7837210.50,168954768.00,7.86,8.18,0.00,0.00,
1,10,14,9,13,0,0,auto,am,0,-96.731438,43.545271,-96.751035,43.529306,2100.00,4200.00,510.04,11544.72,10.86,10.90,0.00,0.00,
1,10,14,9,13,0,0,bike,am,0,-96.731438,43.545271,-96.751035,43.529306,2100.00,4200.00,56834.13,45097552.00,0.02,0.66,0.00,0.00,
1,10,14,9,13,0,0,walk,am,0,-96.731438,43.545271,-96.751035,43.529306,2100.00,4200.00,6589662.00,140805232.00,5.64,5.74,0.00,0.00,
1,10,15,9,14,0,0,auto,am,0,-96.731438,43.545271,-96.731504,43.529401,4000.00,8000.00,162.57,2557.68,6.00,6.08,0.00,0.00,
1,10,15,9,14,0,0,bike,am,0,-96.731438,43.545271,-96.731504,43.529401,4000.00,8000.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,10,15,9,14,0,0,walk,am,0,-96.731438,43.545271,-96.731504,43.529401,4000.00,8000.00,2758404.00,60439548.00,3.51,4.00,0.00,0.00,
1,10,16,9,15,0,0,auto,am,0,-96.731438,43.545271,-96.711382,43.546744,4400.00,8800.00,634.34,11038.64,11.53,11.93,0.00,0.00,
1,10,16,9,15,0,0,bike,am,0,-96.731438,43.545271,-96.711382,43.546744,4400.00,8800.00,7776349.00,130805104.00,3.06,3.14,0.00,0.00,
1,10,16,9,15,0,0,walk,am,0,-96.731438,43.545271,-96.711382,43.546744,4400.00,8800.00,3222264.75,53702200.00,3.56,3.62,0.00,0.00,
1,10,17,9,16,0,0,auto,am,0,-96.731438,43.545271,-96.711382,43.541280,3900.00,7800.00,717.34,11896.54,8.29,8.10,0.00,0.00,
1,10,17,9,16,0,0,bike,am,0,-96.731438,43.545271,-96.711382,43.541280,3900.00,7800.00,10565936.00,176139472.00,5.49,5.53,0.00,0.00,
1,10,17,9,16,0,0,walk,am,0,-96.731438,43.545271,-96.711382,43.541280,3900.00,7800.00,4766320.50,78506816.00,6.95,6.92,0.00,0.00,
1,10,18,9,17,0,0,auto,am,0,-96.731438,43.545271,-96.694078,43.546744,700.00,1400.00,648.88,11217.03,12.33,12.60,0.00,0.00,
1,10,18,9,17,0,0,bike,am,0,-96.731438,43.545271,-96.694078,43.546744,700.00,1400.00,14766978.00,260181024.00,2.89,2.87,0.00,0.00,
1,10,18,9,17,0,0,walk,am,0,-96.731438,43.545271,-96.694078,43.546744,700.00,1400.00,9755028.00,170055728.00,5.35,5.26,0.00,0.00,
1,10,19,9,18,0,0,auto,am,0,-96.731438,43.545271,-96.711316,43.529591,1800.00,3600.00,189.94,2876.21,8.98,9.07,0.00,0.00,
1,10,19,9,18,0,0,bike,am,0,-96.731438,43.545271,-96.711316,43.529591,1800.00,3600.00,9338356.00,161138560.00,4.43,4.33,0.00,0.00,
1,10,19,9,18,0,0,walk,am,0,-96.731438,43.545271,-96.711316,43.529591,1800.00,3600.00,5775942.50,100773488.00,7.69,7.60,0.00,0.00,
1,10,20,9,19,0,0,auto,am,0,-96.731438,43.545271,-96.711185,43.515333,2500.00,5000.00,673.98,11518.74,13.07,13.25,0.00,0.00,
1,10,20,9,19,0,0,bike,am,0,-96.731438,43.545271,-96.711185,43.515333,2500.00,5000.00,7176818.00,122192112.00,3.82,3.61,0.00,0.00,
1,10,20,9,19,0,0,walk,am,0,-96.731438,43.545271,-96.711185,43.515333,2500.00,5000.00,6458540.50,114485104.00,9.65,9.49,0.00,0.00,
1,10,21,9,20,0,0,auto,am,0,-96.731438,43.545271,-96.730979,43.510485,1200.00,2400.00,420.95,6771.96,11.34,11.81,0.00,0.00,
1,10,21,9,20,0,0,bike,am,0,-96.731438,43.545271,-96.730979,43.510485,1200.00,2400.00,3520529.75,14768588.00,2.28,0.50,0.00,0.00,
1,10,21,9,20,0,0,walk,am,0,-96.731438,43.545271,-96.730979,43.510485,1200.00,2400.00,6672613.50,112626616.00,12.14,10.74,0.00,0.00,
1,10,22,9,21,0,0,auto,am,0,-96.731438,43.545271,-96.731241,43.514858,2600.00,5200.00,332.59,5249.05,9.36,9.41,0.00,0.00,
1,10,22,9,21,0,0,bike,am,0,-96.731438,43.545271,-96.731241,43.514858,2600.00,5200.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,10,22,9,21,0,0,walk,am,0,-96.731438,43.545271,-96.731241,43.514858,2600.00,5200.00,2643177.25,44703984.00,3.69,3.04,0.00,0.00,
1,10,23,9,22,0,0,auto,am,0,-96.731438,43.545271,-96.750904,43.514858,1800.00,3600.00,528.28,8337.05,13.73,13.31,0.00,0.00,
1,10,23,9,22,0,0,bike,am,0,-96.731438,43.545271,-96.750904,43.514858,1800.00,3600.00,3107700.75,6315509.50,1.20,0.12,0.00,0.00,
1,10,23,9,22,0,0,walk,am,0,-96.731438,43.545271,-96.750904,43.514858,1800.00,3600.00,7414333.00,149140512.00,8.03,7.70,0.00,0.00,
1,10,24,9,23,0,0,auto,am,0,-96.731438,43.545271,-96.749200,43.503164,800.00,1600.00,543.73,9168.48,17.47,18.53,0.00,0.00,
1,10,24,9,23,0,0,bike,am,0,-96.731438,43.545271,-96.749200,43.503164,800.00,1600.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,10,24,9,23,0,0,walk,am,0,-96.731438,43.545271,-96.749200,43.503164,800.00,1600.00,3216266.50,49819212.00,3.84,2.82,0.00,0.00,
1,11,1,10,0,0,1,auto,am,0,-96.746841,43.544131,-96.770420,43.612828,500.00,1000.00,60.49,2566.40,14.00,14.00,0.00,0.00,
1,11,1,10,0,0,1,bike,am,0,-96.746841,43.544131,-96.770420,43.612828,500.00,1000.00,0.00,327086912.00,0.00,6.63,0.00,0.00,
1,11,1,10,0,0,1,walk,am,0,-96.746841,43.544131,-96.770420,43.612828,500.00,1000.00,3643723.75,180547776.00,4.09,10.34,0.00,0.00,
1,11,2,10,1,0,2,auto,am,0,-96.746841,43.544131,-96.711251,43.605813,200.00,400.00,180.95,3250.51,21.56,21.50,0.00,0.00,
1,11,2,10,1,0,2,bike,am,0,-96.746841,43.544131,-96.711251,43.605813,200.00,400.00,0.00,310704416.00,0.00,8.25,0.00,0.00,
1,11,2,10,1,0,2,walk,am,0,-96.746841,43.544131,-96.711251,43.605813,200.00,400.00,2498369.75,184603408.00,3.85,13.76,0.00,0.00,
1,11,3,10,2,0,0,auto,am,0,-96.746841,43.544131,-96.774303,43.572962,300.00,600.00,169.55,3203.34,11.62,11.53,0.00,0.00,
1,11,3,10,2,0,0,bike,am,0,-96.746841,43.544131,-96.774303,43.572962,300.00,600.00,0.00,332648960.00,0.00,5.58,0.00,0.00,
1,11,3,10,2,0,0,walk,am,0,-96.746841,43.544131,-96.774303,43.572962,300.00,600.00,4413583.50,167026944.00,3.83,7.98,0.00,0.00,
1,11,4,10,3,0,0,auto,am,0,-96.746841,43.544131,-96.747168,43.563654,1500.00,3000.00,285.67,4155.89,14.51,13.93,0.00,0.00,
1,11,4,10,3,0,0,bike,am,0,-96.746841,43.544131,-96.747168,43.563654,1500.00,3000.00,506628.72,43252764.00,6.00,5.66,0.00,0.00,
1,11,4,10,3,0,0,walk,am,0,-96.746841,43.544131,-96.747168,43.563654,1500.00,3000.00,180627.75,15905862.00,6.00,5.84,0.00,0.00,
1,11,5,10,4,0,0,auto,am,0,-96.746841,43.544131,-96.731569,43.564034,500.00,1000.00,162.75,5835.42,15.68,12.70,0.00,0.00,
1,11,5,10,4,0,0,bike,am,0,-96.746841,43.544131,-96.731569,43.564034,500.00,1000.00,0.00,410856928.00,0.00,4.31,0.00,0.00,
1,11,5,10,4,0,0,walk,am,0,-96.746841,43.544131,-96.731569,43.564034,500.00,1000.00,4471474.00,218514688.00,2.77,6.43,0.00,0.00,
1,11,6,10,5,0,0,auto,am,0,-96.746841,43.544131,-96.711644,43.587586,400.00,800.00,197.88,6992.27,20.74,17.64,0.00,0.00,
1,11,6,10,5,0,0,bike,am,0,-96.746841,43.544131,-96.711644,43.587586,400.00,800.00,0.00,392441248.00,0.00,5.99,0.00,0.00,
1,11,6,10,5,0,0,walk,am,0,-96.746841,43.544131,-96.711644,43.587586,400.00,800.00,3668437.50,217569312.00,3.37,9.32,0.00,0.00,
1,11,7,10,6,0,0,auto,am,0,-96.746841,43.544131,-96.693423,43.563844,500.00,1000.00,723.24,13165.22,19.27,19.21,0.00,0.00,
1,11,7,10,6,0,0,bike,am,0,-96.746841,43.544131,-96.693423,43.563844,500.00,1000.00,0.00,284843808.00,0.00,4.45,0.00,0.00,
1,11,7,10,6,0,0,walk,am,0,-96.746841,43.544131,-96.693423,43.563844,500.00,1000.00,6272093.50,263226752.00,6.76,11.55,0.00,0.00,
1,11,8,10,7,0,0,auto,am,0,-96.746841,43.544131,-96.711382,43.562324,800.00,1600.00,514.04,10021.66,18.70,18.34,0.00,0.00,
1,11,8,10,7,0,0,bike,am,0,-96.746841,43.544131,-96.711382,43.562324,800.00,1600.00,0.00,327545088.00,0.00,4.80,0.00,0.00,
1,11,8,10,7,0,0,walk,am,0,-96.746841,43.544131,-96.711382,43.562324,800.00,1600.00,6877054.50,244630848.00,6.82,10.05,0.00,0.00,
1,11,9,10,8,0,0,auto,am,0,-96.746841,43.544131,-96.731241,43.548596,1400.00,2800.00,123.54,2866.93,8.10,8.00,0.00,0.00,
1,11,9,10,8,0,0,bike,am,0,-96.746841,43.544131,-96.731241,43.548596,1400.00,2800.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,11,9,10,8,0,0,walk,am,0,-96.746841,43.544131,-96.731241,43.548596,1400.00,2800.00,0.00,235130608.00,0.00,4.62,0.00,0.00,
1,11,10,10,9,0,0,auto,am,0,-96.746841,43.544131,-96.731438,43.545271,3900.00,7800.00,74.52,2001.28,5.22,5.00,0.00,0.00,
1,11,10,10,9,0,0,bike,am,0,-96.746841,43.544131,-96.731438,43.545271,3900.00,7800.00,5024344.00,347169440.00,1.12,2.48,0.00,0.00,
1,11,10,10,9,0,0,walk,am,0,-96.746841,43.544131,-96.731438,43.545271,3900.00,7800.00,5674275.50,201542512.00,3.56,4.04,0.00,0.00,
1,11,12,10,11,0,0,auto,am,0,-96.746841,43.544131,-96.780137,43.543941,1400.00,2800.00,162.00,3180.78,8.71,9.29,0.00,0.00,
1,11,12,10,11,0,0,bike,am,0,-96.746841,43.544131,-96.780137,43.543941,1400.00,2800.00,2347985.50,51021060.00,5.46,6.00,0.00,0.00,
1,11,12,10,11,0,0,walk,am,0,-96.746841,43.544131,-96.780137,43.543941,1400.00,2800.00,886269.31,18183970.00,5.78,6.00,0.00,0.00,
1,11,13,10,12,0,0,auto,am,0,-96.746841,43.544131,-96.793377,43.490707,1000.00,2000.00,165.72,3201.03,11.71,12.29,0.00,0.00,
1,11,13,10,12,0,0,bike,am,0,-96.746841,43.544131,-96.793377,43.490707,1000.00,2000.00,8534934.00,254983520.00,5.49,7.10,0.00,0.00,
1,11,13,10,12,0,0,walk,am,0,-96.746841,43.544131,-96.793377,43.490707,1000.00,2000.00,4238438.00,105825328.00,7.65,8.27,0.00,0.00,
1,11,14,10,13,0,0,auto,am,0,-96.746841,43.544131,-96.751035,43.529306,1600.00,3200.00,579.96,12877.45,15.50,14.56,0.00,0.00,
1,11,14,10,13,0,0,bike,am,0,-96.746841,43.544131,-96.751035,43.529306,1600.00,3200.00,3377749.75,111712128.00,3.13,3.41,0.00,0.00,
1,11,14,10,13,0,0,walk,am,0,-96.746841,43.544131,-96.751035,43.529306,1600.00,3200.00,1410988.25,43651284.00,3.67,3.74,0.00,0.00,
1,11,15,10,14,0,0,auto,am,0,-96.746841,43.544131,-96.731504,43.529401,1400.00,2800.00,243.56,4650.80,11.18,10.96,0.00,0.00,
1,11,15,10,14,0,0,bike,am,0,-96.746841,43.544131,-96.731504,43.529401,1400.00,2800.00,6883325.00,272977472.00,5.04,6.43,0.00,0.00,
1,11,15,10,14,0,0,walk,am,0,-96.746841,43.544131,-96.731504,43.529401,1400.00,2800.00,3615088.75,120553720.00,7.43,7.97,0.00,0.00,
1,11,16,10,15,0,0,auto,am,0,-96.746841,43.544131,-96.711382,43.546744,1400.00,2800.00,706.27,12970.16,16.63,16.78,0.00,0.00,
1,11,16,10,15,0,0,bike,am,0,-96.746841,43.544131,-96.711382,43.546744,1400.00,2800.00,0.00,282557312.00,0.00,2.93,0.00,0.00,
1,11,16,10,15,0,0,walk,am,0,-96.746841,43.544131,-96.711382,43.546744,1400.00,2800.00,6713320.00,220856752.00,5.22,6.43,0.00,0.00,
1,11,17,10,16,0,0,auto,am,0,-96.746841,43.544131,-96.711382,43.541280,1000.00,2000.00,791.85,13897.83,13.51,13.10,0.00,0.00,
1,11,17,10,16,0,0,bike,am,0,-96.746841,43.544131,-96.711382,43.541280,1000.00,2000.00,35669.58,198884352.00,0.02,3.83,0.00,0.00,
1,11,17,10,16,0,0,walk,am,0,-96.746841,43.544131,-96.711382,43.541280,1000.00,2000.00,5074073.50,165408704.00,7.68,8.94,0.00,0.00,
1,11,18,10,17,0,0,auto,am,0,-96.746841,43.544131,-96.694078,43.546744,100.00,200.00,720.80,13148.54,17.43,17.45,0.00,0.00,
1,11,18,10,17,0,0,bike,am,0,-96.746841,43.544131,-96.694078,43.546744,100.00,200.00,0.00,62481356.00,0.00,0.94,0.00,0.00,
1,11,18,10,17,0,0,walk,am,0,-96.746841,43.544131,-96.694078,43.546744,100.00,200.00,6979356.50,243576224.00,7.48,10.24,0.00,0.00,
1,11,19,10,18,0,0,auto,am,0,-96.746841,43.544131,-96.711316,43.529591,400.00,800.00,260.21,4773.38,14.40,13.96,0.00,0.00,
1,11,19,10,18,0,0,bike,am,0,-96.746841,43.544131,-96.711316,43.529591,400.00,800.00,7881492.00,330437376.00,4.52,6.95,0.00,0.00,
1,11,19,10,18,0,0,walk,am,0,-96.746841,43.544131,-96.711316,43.529591,400.00,800.00,5616427.50,168982608.00,9.04,9.97,0.00,0.00,
1,11,20,10,19,0,0,auto,am,0,-96.746841,43.544131,-96.711185,43.515333,600.00,1200.00,749.85,13560.13,18.17,18.10,0.00,0.00,
1,11,20,10,19,0,0,bike,am,0,-96.746841,43.544131,-96.711185,43.515333,600.00,1200.00,0.00,50598976.00,0.00,1.66,0.00,0.00,
1,11,20,10,19,0,0,walk,am,0,-96.746841,43.544131,-96.711185,43.515333,600.00,1200.00,3252926.50,98253416.00,6.84,10.29,0.00,0.00,
1,11,21,10,20,0,0,auto,am,0,-96.746841,43.544131,-96.730979,43.510485,400.00,800.00,495.46,8763.17,16.38,16.59,0.00,0.00,
1,11,21,10,20,0,0,bike,am,0,-96.746841,43.544131,-96.730979,43.510485,400.00,800.00,2102374.00,163780048.00,2.22,6.39,0.00,0.00,
1,11,21,10,20,0,0,walk,am,0,-96.746841,43.544131,-96.730979,43.510485,400.00,800.00,3658426.00,107007176.00,9.49,11.44,0.00,0.00,
1,11,22,10,21,0,0,auto,am,0,-96.746841,43.544131,-96.731241,43.514858,1100.00,2200.00,410.98,7375.94,14.42,14.39,0.00,0.00,
1,11,22,10,21,0,0,bike,am,0,-96.746841,43.544131,-96.731241,43.514858,1100.00,2200.00,6987839.50,203140448.00,6.91,8.56,0.00,0.00,
1,11,22,10,21,0,0,walk,am,0,-96.746841,43.544131,-96.731241,43.514858,1100.00,2200.00,3568839.25,88238328.00,9.90,10.43,0.00,0.00,
1,11,23,10,22,0,0,auto,am,0,-96.746841,43.544131,-96.750904,43.514858,1300.00,2600.00,595.85,10066.05,18.39,17.84,0.00,0.00,
1,11,23,10,22,0,0,bike,am,0,-96.746841,43.544131,-96.750904,43.514858,1300.00,2600.00,5739249.50,172607056.00,5.42,6.33,0.00,0.00,
1,11,23,10,22,0,0,walk,am,0,-96.746841,43.544131,-96.750904,43.514858,1300.00,2600.00,2598536.25,71010936.00,6.88,7.30,0.00,0.00,
1,11,24,10,23,0,0,auto,am,0,-96.746841,43.544131,-96.749200,43.503164,600.00,1200.00,554.84,9930.80,19.70,19.55,0.00,0.00,
1,11,24,10,23,0,0,bike,am,0,-96.746841,43.544131,-96.749200,43.503164,600.00,1200.00,2558026.25,165350672.00,2.53,5.94,0.00,0.00,
1,11,24,10,23,0,0,walk,am,0,-96.746841,43.544131,-96.749200,43.503164,600.00,1200.00,3333953.00,95569672.00,8.06,9.45,0.00,0.00,
1,12,1,11,0,0,1,auto,am,0,-96.780137,43.543941,-96.770420,43.612828,200.00,400.00,9.68,55.32,8.00,8.00,0.00,0.00,
1,12,1,11,0,0,1,bike,am,0,-96.780137,43.543941,-96.770420,43.612828,200.00,400.00,17704816.00,346003520.00,8.00,5.56,0.00,0.00,
1,12,1,11,0,0,1,walk,am,0,-96.780137,43.543941,-96.770420,43.612828,200.00,400.00,6310083.50,157052832.00,8.00,7.08,0.00,0.00,
1,12,2,11,1,0,2,auto,am,0,-96.780137,43.543941,-96.711251,43.605813,100.00,200.00,15.78,65.29,14.00,14.00,0.00,0.00,
1,12,2,11,1,0,2,bike,am,0,-96.780137,43.543941,-96.711251,43.605813,100.00,200.00,0.00,360432640.00,0.00,9.00,0.00,0.00,
1,12,2,11,1,0,2,walk,am,0,-96.780137,43.543941,-96.711251,43.605813,100.00,200.00,4025151.25,173106736.00,8.24,12.13,0.00,0.00,
1,12,3,11,2,0,0,auto,am,0,-96.780137,43.543941,-96.774303,43.572962,200.00,400.00,5.43,42.38,4.00,4.00,0.00,0.00,
1,12,3,11,2,0,0,bike,am,0,-96.780137,43.543941,-96.774303,43.572962,200.00,400.00,15072674.00,315085088.00,4.00,3.12,0.00,0.00,
1,12,3,11,2,0,0,walk,am,0,-96.780137,43.543941,-96.774303,43.572962,200.00,400.00,5371944.50,131768560.00,4.00,3.66,0.00,0.00,
1,12,4,11,3,0,0,auto,am,0,-96.780137,43.543941,-96.747168,43.563654,600.00,1200.00,22.76,257.58,8.00,8.00,0.00,0.00,
1,12,4,11,3,0,0,bike,am,0,-96.780137,43.543941,-96.747168,43.563654,600.00,1200.00,1960581.12,98173736.00,8.69,10.39,0.00,0.00,
1,12,4,11,3,0,0,walk,am,0,-96.780137,43.543941,-96.747168,43.563654,600.00,1200.00,855323.06,37452940.00,10.64,11.12,0.00,0.00,
1,12,5,11,4,0,0,auto,am,0,-96.780137,43.543941,-96.731569,43.564034,200.00,400.00,34.95,464.06,10.00,10.00,0.00,0.00,
1,12,5,11,4,0,0,bike,am,0,-96.780137,43.543941,-96.731569,43.564034,200.00,400.00,0.00,323451552.00,0.00,11.97,0.00,0.00,
1,12,5,11,4,0,0,walk,am,0,-96.780137,43.543941,-96.731569,43.564034,200.00,400.00,4028923.25,172276688.00,12.54,17.89,0.00,0.00,
1,12,6,11,5,0,0,auto,am,0,-96.780137,43.543941,-96.711644,43.587586,200.00,400.00,59.72,1581.47,14.45,14.30,0.00,0.00,
1,12,6,11,5,0,0,bike,am,0,-96.780137,43.543941,-96.711644,43.587586,200.00,400.00,0.00,341094112.00,0.00,10.80,0.00,0.00,
1,12,6,11,5,0,0,walk,am,0,-96.780137,43.543941,-96.711644,43.587586,200.00,400.00,4377363.50,174120240.00,11.63,15.47,0.00,0.00,
1,12,7,11,6,0,0,auto,am,0,-96.780137,43.543941,-96.693423,43.563844,700.00,1400.00,877.90,15393.49,30.83,31.10,0.00,0.00,
1,12,7,11,6,0,0,bike,am,0,-96.780137,43.543941,-96.693423,43.563844,700.00,1400.00,0.00,313793376.00,0.00,8.36,0.00,0.00,
1,12,7,11,6,0,0,walk,am,0,-96.780137,43.543941,-96.693423,43.563844,700.00,1400.00,4778810.50,236347952.00,11.63,17.66,0.00,0.00,
