first_column,agent_id,o_zone_id,d_zone_id,path_id,display_code,agent_type,PCE_unit,demand_period,volume,toll,travel_time,distance_km,node_sequence,time_sequence
,817,1,5,0,,p,1,AM,1,0.0,442.0750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,818,1,5,0,,p,1,AM,1,0.0,442.0500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,819,1,5,0,,p,1,AM,1,0.0,442.0250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,820,1,5,0,,p,1,AM,1,0.0,442.0000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,821,1,5,0,,p,1,AM,1,0.0,441.9750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,822,1,5,0,,p,1,AM,1,0.0,441.9500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,823,1,5,0,,p,1,AM,1,0.0,441.9250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,824,1,5,0,,p,1,AM,1,0.0,441.9000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,825,1,5,0,,p,1,AM,1,0.0,441.8750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,826,1,5,0,,p,1,AM,1,0.0,441.8500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,827,1,5,0,,p,1,AM,1,0.0,441.8250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,828,1,5,0,,p,1,AM,1,0.0,441.8000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,829,1,5,0,,p,1,AM,1,0.0,441.7750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,830,1,5,0,,p,1,AM,1,0.0,441.7500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,831,1,5,0,,p,1,AM,1,0.0,441.7250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,832,1,5,0,,p,1,AM,1,0.0,441.7000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,833,1,5,0,,p,1,AM,1,0.0,441.6750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,834,1,5,0,,p,1,AM,1,0.0,436.6500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,835,1,5,0,,p,1,AM,1,0.0,436.6250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,836,1,5,0,,p,1,AM,1,0.0,436.6000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,837,1,5,0,,p,1,AM,1,0.0,436.5750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,838,1,5,0,,p,1,AM,1,0.0,436.5500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,839,1,5,0,,p,1,AM,1,0.0,436.5250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,840,1,5,0,,p,1,AM,1,0.0,436.5000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,841,1,5,0,,p,1,AM,1,0.0,436.4750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,842,1,5,0,,p,1,AM,1,0.0,436.4500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,843,1,5,0,,p,1,AM,1,0.0,436.4250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,844,1,5,0,,p,1,AM,1,0.0,436.4000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,845,1,5,0,,p,1,AM,1,0.0,436.3750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,846,1,5,0,,p,1,AM,1,0.0,436.3500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,847,1,5,0,,p,1,AM,1,0.0,436.3250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,848,1,5,0,,p,1,AM,1,0.0,436.3000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,849,1,5,0,,p,1,AM,1,0.0,436.2750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,850,1,5,0,,p,1,AM,1,0.0,431.2500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,851,1,5,0,,p,1,AM,1,0.0,431.2250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,852,1,5,0,,p,1,AM,1,0.0,431.2000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,853,1,5,0,,p,1,AM,1,0.0,431.1750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,854,1,5,0,,p,1,AM,1,0.0,431.1500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,855,1,5,0,,p,1,AM,1,0.0,431.1250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,856,1,5,0,,p,1,AM,1,0.0,431.1000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,857,1,5,0,,p,1,AM,1,0.0,431.0750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,858,1,5,0,,p,1,AM,1,0.0,431.0500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,859,1,5,0,,p,1,AM,1,0.0,431.0250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,860,1,5,0,,p,1,AM,1,0.0,431.0000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,861,1,5,0,,p,1,AM,1,0.0,430.9750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,862,1,5,0,,p,1,AM,1,0.0,430.9500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,863,1,5,0,,p,1,AM,1,0.0,430.9250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,864,1,5,0,,p,1,AM,1,0.0,430.9000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,865,1,5,0,,p,1,AM,1,0.0,430.8750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,866,1,5,0,,p,1,AM,1,0.0,430.8500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,867,1,5,0,,p,1,AM,1,0.0,425.8250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,868,1,5,0,,p,1,AM,1,0.0,425.8000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,869,1,5,0,,p,1,AM,1,0.0,425.7750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,870,1,5,0,,p,1,AM,1,0.0,425.7500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,871,1,5,0,,p,1,AM,1,0.0,425.7250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,872,1,5,0,,p,1,AM,1,0.0,425.7000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,873,1,5,0,,p,1,AM,1,0.0,425.6750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,874,1,5,0,,p,1,AM,1,0.0,425.6500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,875,1,5,0,,p,1,AM,1,0.0,425.6250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,876,1,5,0,,p,1,AM,1,0.0,425.6000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,877,1,5,0,,p,1,AM,1,0.0,425.5750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,878,1,5,0,,p,1,AM,1,0.0,425.5500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,879,1,5,0,,p,1,AM,1,0.0,425.5250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,880,1,5,0,,p,1,AM,1,0.0,425.5000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,881,1,5,0,,p,1,AM,1,0.0,425.4750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,882,1,5,0,,p,1,AM,1,0.0,425.4500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,883,1,5,0,,p,1,AM,1,0.0,425.4250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,884,1,5,0,,p,1,AM,1,0.0,420.4000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,885,1,5,0,,p,1,AM,1,0.0,420.3750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,886,1,5,0,,p,1,AM,1,0.0,420.3500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,887,1,5,0,,p,1,AM,1,0.0,420.3250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,888,1,5,0,,p,1,AM,1,0.0,420.3000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,889,1,5,0,,p,1,AM,1,0.0,420.2750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,890,1,5,0,,p,1,AM,1,0.0,420.2500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,891,1,5,0,,p,1,AM,1,0.0,420.2250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,892,1,5,0,,p,1,AM,1,0.0,420.2000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,893,1,5,0,,p,1,AM,1,0.0,420.1750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,894,1,5,0,,p,1,AM,1,0.0,420.1500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,895,1,5,0,,p,1,AM,1,0.0,420.1250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,896,1,5,0,,p,1,AM,1,0.0,420.1000,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,897,1,5,0,,p,1,AM,1,0.0,420.0750,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,898,1,5,0,,p,1,AM,1,0.0,420.0500,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,899,1,5,0,,p,1,AM,1,0.0,420.0250,0.0100,1;3;4;5;,419.995819;419.995819;419.995819;419.995819;
,900,1,6,0,,p,1,AM,1,0.0,480.0000,0.0110,1;2;6;,421.008331;419.995819;419.995819;
,901,1,6,0,,p,1,AM,1,0.0,479.9833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,902,1,6,0,,p,1,AM,1,0.0,479.9667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,903,1,6,0,,p,1,AM,1,0.0,479.9500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,904,1,6,0,,p,1,AM,1,0.0,479.9333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,905,1,6,0,,p,1,AM,1,0.0,479.9167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,906,1,6,0,,p,1,AM,1,0.0,479.9000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,907,1,6,0,,p,1,AM,1,0.0,479.8833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,908,1,6,0,,p,1,AM,1,0.0,479.8667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,909,1,6,0,,p,1,AM,1,0.0,479.8500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,910,1,6,0,,p,1,AM,1,0.0,479.8333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,911,1,6,0,,p,1,AM,1,0.0,479.8167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,912,1,6,0,,p,1,AM,1,0.0,479.8000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,913,1,6,0,,p,1,AM,1,0.0,479.7833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,914,1,6,0,,p,1,AM,1,0.0,479.7667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,915,1,6,0,,p,1,AM,1,0.0,479.7500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,916,1,6,0,,p,1,AM,1,0.0,479.7333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,917,1,6,0,,p,1,AM,1,0.0,479.7167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,918,1,6,0,,p,1,AM,1,0.0,479.7000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,919,1,6,0,,p,1,AM,1,0.0,479.6833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,920,1,6,0,,p,1,AM,1,0.0,479.6667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,921,1,6,0,,p,1,AM,1,0.0,479.6500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,922,1,6,0,,p,1,AM,1,0.0,479.6333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,923,1,6,0,,p,1,AM,1,0.0,479.6167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,924,1,6,0,,p,1,AM,1,0.0,479.6000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,925,1,6,0,,p,1,AM,1,0.0,474.5833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,926,1,6,0,,p,1,AM,1,0.0,474.5667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,927,1,6,0,,p,1,AM,1,0.0,474.5500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,928,1,6,0,,p,1,AM,1,0.0,474.5333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,929,1,6,0,,p,1,AM,1,0.0,474.5167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,930,1,6,0,,p,1,AM,1,0.0,474.5000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,931,1,6,0,,p,1,AM,1,0.0,474.4833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,932,1,6,0,,p,1,AM,1,0.0,474.4667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,933,1,6,0,,p,1,AM,1,0.0,474.4500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,934,1,6,0,,p,1,AM,1,0.0,474.4333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,935,1,6,0,,p,1,AM,1,0.0,474.4167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,936,1,6,0,,p,1,AM,1,0.0,474.4000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,937,1,6,0,,p,1,AM,1,0.0,474.3833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,938,1,6,0,,p,1,AM,1,0.0,474.3667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,939,1,6,0,,p,1,AM,1,0.0,474.3500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,940,1,6,0,,p,1,AM,1,0.0,474.3333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,941,1,6,0,,p,1,AM,1,0.0,474.3167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,942,1,6,0,,p,1,AM,1,0.0,474.3000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,943,1,6,0,,p,1,AM,1,0.0,474.2833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,944,1,6,0,,p,1,AM,1,0.0,474.2667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,945,1,6,0,,p,1,AM,1,0.0,474.2500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,946,1,6,0,,p,1,AM,1,0.0,474.2333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,947,1,6,0,,p,1,AM,1,0.0,474.2167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,948,1,6,0,,p,1,AM,1,0.0,474.2000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,949,1,6,0,,p,1,AM,1,0.0,474.1833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,950,1,6,0,,p,1,AM,1,0.0,469.1667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,951,1,6,0,,p,1,AM,1,0.0,469.1500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,952,1,6,0,,p,1,AM,1,0.0,469.1333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,953,1,6,0,,p,1,AM,1,0.0,469.1167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,954,1,6,0,,p,1,AM,1,0.0,469.1000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,955,1,6,0,,p,1,AM,1,0.0,469.0833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,956,1,6,0,,p,1,AM,1,0.0,469.0667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,957,1,6,0,,p,1,AM,1,0.0,469.0500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,958,1,6,0,,p,1,AM,1,0.0,469.0333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,959,1,6,0,,p,1,AM,1,0.0,469.0167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,960,1,6,0,,p,1,AM,1,0.0,469.0000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,961,1,6,0,,p,1,AM,1,0.0,468.9833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,962,1,6,0,,p,1,AM,1,0.0,468.9667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,963,1,6,0,,p,1,AM,1,0.0,468.9500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,964,1,6,0,,p,1,AM,1,0.0,468.9333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,965,1,6,0,,p,1,AM,1,0.0,468.9167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,966,1,6,0,,p,1,AM,1,0.0,468.9000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,967,1,6,0,,p,1,AM,1,0.0,468.8833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,968,1,6,0,,p,1,AM,1,0.0,468.8667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,969,1,6,0,,p,1,AM,1,0.0,468.8500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,970,1,6,0,,p,1,AM,1,0.0,468.8333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,971,1,6,0,,p,1,AM,1,0.0,468.8167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,972,1,6,0,,p,1,AM,1,0.0,468.8000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,973,1,6,0,,p,1,AM,1,0.0,468.7833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,974,1,6,0,,p,1,AM,1,0.0,468.7667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,975,1,6,0,,p,1,AM,1,0.0,463.7500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,976,1,6,0,,p,1,AM,1,0.0,463.7333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,977,1,6,0,,p,1,AM,1,0.0,463.7167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,978,1,6,0,,p,1,AM,1,0.0,463.7000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,979,1,6,0,,p,1,AM,1,0.0,463.6833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,980,1,6,0,,p,1,AM,1,0.0,463.6667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,981,1,6,0,,p,1,AM,1,0.0,463.6500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,982,1,6,0,,p,1,AM,1,0.0,463.6333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,983,1,6,0,,p,1,AM,1,0.0,463.6167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,984,1,6,0,,p,1,AM,1,0.0,463.6000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,985,1,6,0,,p,1,AM,1,0.0,463.5833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,986,1,6,0,,p,1,AM,1,0.0,463.5667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,987,1,6,0,,p,1,AM,1,0.0,463.5500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,988,1,6,0,,p,1,AM,1,0.0,463.5333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,989,1,6,0,,p,1,AM,1,0.0,463.5167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,990,1,6,0,,p,1,AM,1,0.0,463.5000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,991,1,6,0,,p,1,AM,1,0.0,463.4833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,992,1,6,0,,p,1,AM,1,0.0,463.4667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,993,1,6,0,,p,1,AM,1,0.0,463.4500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,994,1,6,0,,p,1,AM,1,0.0,463.4333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,995,1,6,0,,p,1,AM,1,0.0,463.4167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,996,1,6,0,,p,1,AM,1,0.0,463.4000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,997,1,6,0,,p,1,AM,1,0.0,463.3833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,998,1,6,0,,p,1,AM,1,0.0,463.3667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,999,1,6,0,,p,1,AM,1,0.0,463.3500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1000,1,6,0,,p,1,AM,1,0.0,458.3333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1001,1,6,0,,p,1,AM,1,0.0,458.3167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1002,1,6,0,,p,1,AM,1,0.0,458.3000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1003,1,6,0,,p,1,AM,1,0.0,458.2833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1004,1,6,0,,p,1,AM,1,0.0,458.2667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1005,1,6,0,,p,1,AM,1,0.0,458.2500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1006,1,6,0,,p,1,AM,1,0.0,458.2333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1007,1,6,0,,p,1,AM,1,0.0,458.2167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1008,1,6,0,,p,1,AM,1,0.0,458.2000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1009,1,6,0,,p,1,AM,1,0.0,458.1833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1010,1,6,0,,p,1,AM,1,0.0,458.1667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1011,1,6,0,,p,1,AM,1,0.0,458.1500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1012,1,6,0,,p,1,AM,1,0.0,458.1333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1013,1,6,0,,p,1,AM,1,0.0,458.1167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1014,1,6,0,,p,1,AM,1,0.0,458.1000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1015,1,6,0,,p,1,AM,1,0.0,458.0833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1016,1,6,0,,p,1,AM,1,0.0,458.0667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1017,1,6,0,,p,1,AM,1,0.0,458.0500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1018,1,6,0,,p,1,AM,1,0.0,458.0333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1019,1,6,0,,p,1,AM,1,0.0,458.0167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1020,1,6,0,,p,1,AM,1,0.0,458.0000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1021,1,6,0,,p,1,AM,1,0.0,457.9833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1022,1,6,0,,p,1,AM,1,0.0,457.9667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1023,1,6,0,,p,1,AM,1,0.0,457.9500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1024,1,6,0,,p,1,AM,1,0.0,457.9333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1025,1,6,0,,p,1,AM,1,0.0,457.9167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1026,1,6,0,,p,1,AM,1,0.0,452.9000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1027,1,6,0,,p,1,AM,1,0.0,452.8833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1028,1,6,0,,p,1,AM,1,0.0,452.8667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1029,1,6,0,,p,1,AM,1,0.0,452.8500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1030,1,6,0,,p,1,AM,1,0.0,452.8333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1031,1,6,0,,p,1,AM,1,0.0,452.8167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1032,1,6,0,,p,1,AM,1,0.0,452.8000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1033,1,6,0,,p,1,AM,1,0.0,452.7833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1034,1,6,0,,p,1,AM,1,0.0,452.7667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1035,1,6,0,,p,1,AM,1,0.0,452.7500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1036,1,6,0,,p,1,AM,1,0.0,452.7333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1037,1,6,0,,p,1,AM,1,0.0,452.7167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1038,1,6,0,,p,1,AM,1,0.0,452.7000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1039,1,6,0,,p,1,AM,1,0.0,452.6833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1040,1,6,0,,p,1,AM,1,0.0,452.6667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1041,1,6,0,,p,1,AM,1,0.0,452.6500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1042,1,6,0,,p,1,AM,1,0.0,452.6333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1043,1,6,0,,p,1,AM,1,0.0,452.6167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1044,1,6,0,,p,1,AM,1,0.0,452.6000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1045,1,6,0,,p,1,AM,1,0.0,452.5833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1046,1,6,0,,p,1,AM,1,0.0,452.5667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1047,1,6,0,,p,1,AM,1,0.0,452.5500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1048,1,6,0,,p,1,AM,1,0.0,452.5333,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1049,1,6,0,,p,1,AM,1,0.0,452.5167,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1050,1,6,0,,p,1,AM,1,0.0,447.5000,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1051,1,6,0,,p,1,AM,1,0.0,447.4833,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1052,1,6,0,,p,1,AM,1,0.0,447.4667,0.0110,1;2;6;,419.995819;419.995819;419.995819;
,1053,1,6,0,,p,1,AM,1,0.0,447.4500,0.0110,1;2;6;,419.995819;419.995819;419.995819;
