link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,ref_volume,allowed_uses,VDF_alpha,VDF_beta,VDF_plf,VDF_cp,VDF_cd,VDF_n,VDF_s,geometry
76,,548,2,Highway,1,1,0.86267,1,60,49500,4984.04,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.687515 42.012572, -87.699418 42.003569)"
76,,548,547,Highway,1,1,1.33783,1,60,3000,1714.758043,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.687491 42.012526, -87.663675 42.020629)"
76,,548,550,Highway,1,1,2.728,1,60,7000,3556.66,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.687524 42.012545, -87.677998 41.972929)"
76,,548,552,Highway,1,1,2.43542,1,60,3000,2359.7,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.687507 42.012576, -87.731567 41.999070)"
76,,548,618,Highway,1,1,1.95295,1,60,7500,3991.432478,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.687481 42.012570, -87.711297 42.035079)"
76,,549,3,Highway,1,1,0.86267,1,60,49500,7826.03,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.652982 41.986461, -87.664887 41.977457)"
76,,549,547,Highway,1,1,2.38213,1,60,4500,3836.84,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.652941 41.986448, -87.663658 42.020662)"
76,,549,550,Highway,1,1,1.57423,1,60,5000,3759.45,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.652978 41.986463, -87.677985 41.972958)"
76,,549,551,Highway,1,1,3.1104,1,60,15500,7797.126103,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.652991 41.986433, -87.641083 41.941415)"
76,,550,4,Highway,1,1,0.86267,1,60,49500,7976.31,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.677989 41.972956, -87.689889 41.963953)"
76,,550,548,Highway,1,1,2.728,1,60,7000,2828.049719,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.677948 41.972941, -87.687474 42.012557)"
76,,550,549,Highway,1,1,1.57423,1,60,5000,3536.95,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.677961 41.972912, -87.652954 41.986417)"
76,,550,551,Highway,1,1,2.85204,1,60,7000,5992.772126,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.677990 41.972915, -87.641075 41.941402)"
76,,550,552,Highway,1,1,3.26564,1,60,2000,1791.959309,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.677962 41.972958, -87.731548 41.999068)"
76,,550,553,Highway,1,1,1.84619,1,60,3500,3133.28174,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.677976 41.972961, -87.713700 41.969359)"
76,,550,560,Highway,1,1,2.61945,1,60,3500,3187.767874,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.677994 41.972950, -87.701810 41.938736)"
76,,551,5,Highway,1,1,0.86267,1,60,49500,15357.14,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.641074 41.941443, -87.652978 41.932440)"
76,,551,495,Highway,1,1,3.26962,1,60,7000,3133.649232,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.641063 41.941448, -87.702985 41.929743)"
76,,551,549,Highway,1,1,3.1104,1,60,15500,4966.13,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.641033 41.941429, -87.652941 41.986447)"
76,,551,550,Highway,1,1,2.85204,1,60,7000,4069.78564,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.641041 41.941442, -87.677956 41.972955)"
76,,551,563,Highway,1,1,2.22043,1,60,20000,19526.46823,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.641081 41.941410, -87.625601 41.910798)"
76,,552,6,Highway,1,1,0.86267,1,60,49500,6888.67,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.731575 41.999066, -87.743478 41.990061)"
76,,552,435,Highway,1,1,1.30973,1,60,4500,5704.168884,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.731569 41.999069, -87.754194 41.990066)"
76,,552,548,Highway,1,1,2.43542,1,60,3000,1800.93,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.731551 41.999020, -87.687491 42.012526)"
76,,552,550,Highway,1,1,3.26564,1,60,2000,1620.23,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.731570 41.999022, -87.677984 41.972912)"
76,,552,553,Highway,1,1,2.2112,1,60,8500,4601.611104,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.731581 41.999032, -87.713719 41.969320)"
76,,552,618,Highway,1,1,2.65122,1,60,5000,4221.46,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.731536 41.999032, -87.711292 42.035047)"
76,,552,619,Highway,1,1,3.08699,1,60,9500,3167.012604,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.731541 41.999064, -87.768456 42.035079)"
76,,553,7,Highway,1,1,0.86267,1,60,49500,8530.26,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.713713 41.969354, -87.725617 41.960348)"
76,,553,496,Highway,1,1,1.46907,1,60,6000,5311.723856,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.713712 41.969355, -87.735146 41.954950)"
76,,553,550,Highway,1,1,1.84619,1,60,3500,3108.840002,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.713694 41.969307, -87.677970 41.972909)"
76,,553,552,Highway,1,1,2.2112,1,60,8500,4897.656229,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.713675 41.969346, -87.731537 41.999058)"
76,,553,560,Highway,1,1,2.16185,1,60,7500,5188.960364,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.713721 41.969324, -87.701813 41.938712)"
76,,554,8,Highway,1,1,0.86267,1,60,49500,7431.62,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.787543 41.996365, -87.799447 41.987360)"
76,,554,435,Highway,1,1,1.76057,1,60,4500,3529.000075,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.787532 41.996318, -87.754189 41.990016)"
76,,554,437,Highway,1,1,1.037,1,60,4000,5150.102277,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.787548 41.996359, -87.797074 41.982854)"
76,,554,614,Highway,1,1,3.02427,1,60,3500,3392.732804,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.787510 41.996364, -87.826806 42.029678)"
76,,554,619,Highway,1,1,2.7987,1,60,2500,2750.664313,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.787504 41.996332, -87.768451 42.035048)"
76,,554,622,Highway,1,1,3.73248,1,60,2000,2344.248309,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.787531 41.996370, -87.858979 41.985566)"
76,,554,625,Highway,1,1,1.84418,1,60,7000,5158.9,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.787546 41.996361, -87.807789 41.973852)"
76,,555,9,Highway,1,1,0.86267,1,60,49500,6540.09,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.810168 41.957650, -87.822068 41.948645)"
76,,555,556,Highway,1,1,3.06339,1,60,7500,3356.688658,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.810156 41.957603, -87.751807 41.947699)"
76,,555,622,Highway,1,1,3.13542,1,60,4500,4729.326004,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.810139 41.957652, -87.858962 41.985563)"
76,,555,624,Highway,1,1,1.6116,1,60,5500,7227.781808,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.810173 41.957645, -87.825653 41.936936)"
76,,555,625,Highway,1,1,1.10476,1,60,13500,4862.449655,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.810126 41.957625, -87.807744 41.973831)"
76,,556,10,Highway,1,1,0.86267,1,60,49500,10542.22,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.751819 41.947746, -87.763718 41.938742)"
76,,556,437,Highway,1,1,3.32156,1,60,4000,2192.753972,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.751787 41.947746, -87.797037 41.982860)"
76,,556,496,Highway,1,1,0.9836,1,60,6000,5690.590014,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.751793 41.947701, -87.735121 41.954904)"
76,,556,555,Highway,1,1,3.06339,1,60,7500,4878.767813,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.751799 41.947751, -87.810148 41.957655)"
76,,556,557,Highway,1,1,2.86959,1,60,6500,5925.48,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.751829 41.947724, -87.749447 41.905406)"
76,,556,560,Highway,1,1,2.63362,1,60,4500,4891.142219,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.751808 41.947699, -87.701794 41.938695)"
76,,556,624,Highway,1,1,3.85219,1,60,1000,955.9917952,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.751807 41.947751, -87.825636 41.936946)"
76,,557,11,Highway,1,1,0.86267,1,60,49500,8250.22,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.749437 41.905428, -87.761338 41.896425)"
76,,557,490,Highway,1,1,2.43542,1,60,5000,2744.25,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.749444 41.905419, -87.767306 41.872106)"
76,,557,556,Highway,1,1,2.86959,1,60,6500,6232.423699,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.749395 41.905408, -87.751777 41.947726)"
76,,557,558,Highway,1,1,1.86624,1,60,5000,5246.83419,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.749417 41.905381, -87.713693 41.910784)"
76,,557,559,Highway,1,1,2.69645,1,60,5500,4210.92,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.749434 41.905384, -87.707756 41.881074)"
76,,557,624,Highway,1,1,4.44966,1,60,2000,1486.33,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.749411 41.905431, -87.825622 41.936944)"
76,,557,630,Highway,1,1,1.71778,1,60,8500,4267.23,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.749427 41.905433, -87.781579 41.898230)"
76,,558,12,Highway,1,1,0.86267,1,60,49500,6462.53,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.713713 41.910831, -87.725617 41.901827)"
76,,558,491,Highway,1,1,2.34672,1,60,6500,3830.5,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.713723 41.910815, -87.720868 41.876601)"
76,,558,557,Highway,1,1,1.86624,1,60,5000,3934.84,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.713701 41.910836, -87.749425 41.905433)"
76,,558,560,Highway,1,1,1.98695,1,60,4000,5423.211408,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.713673 41.910800, -87.701765 41.938711)"
76,,558,561,Highway,1,1,2.32121,1,60,10000,5386.764193,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.713696 41.910784, -87.668446 41.912584)"
76,,559,13,Highway,1,1,0.86267,1,60,49500,10388.03,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.707759 41.881118, -87.719659 41.872114)"
76,,559,491,Highway,1,1,0.73707,1,60,6500,8746.995938,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.707751 41.881122, -87.720850 41.876621)"
76,,559,557,Highway,1,1,2.69645,1,60,5500,3145.73358,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.707730 41.881120, -87.749408 41.905430)"
76,,559,562,Highway,1,1,2.63432,1,60,12000,3804.131689,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.707741 41.881071, -87.656537 41.884673)"
76,,559,566,Highway,1,1,2.13848,1,60,7500,3870.509185,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.707769 41.881095, -87.705387 41.849583)"
76,,559,631,Highway,1,1,3.26564,1,60,5000,1244.105993,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.707754 41.881120, -87.761340 41.855010)"
76,,560,14,Highway,1,1,0.86267,1,60,49500,12641.26,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.701805 41.938742, -87.713708 41.929739)"
76,,560,495,Highway,1,1,0.61304,1,60,7000,6992.315231,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.701815 41.938724, -87.703006 41.929720)"
76,,560,550,Highway,1,1,2.61945,1,60,3500,2887.505126,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.701768 41.938706, -87.677952 41.972920)"
76,,560,553,Highway,1,1,2.16185,1,60,7500,4116.72,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.701765 41.938730, -87.713673 41.969342)"
76,,560,556,Highway,1,1,2.63362,1,60,4500,4145.598452,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.701784 41.938747, -87.751798 41.947751)"
76,,560,558,Highway,1,1,1.98695,1,60,4000,5209.72,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.701813 41.938731, -87.713721 41.910820)"
76,,560,561,Highway,1,1,2.45899,1,60,11000,6525.711508,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.701805 41.938700, -87.668463 41.912589)"
76,,561,15,Highway,1,1,0.86267,1,60,49500,9689.57,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.668463 41.912631, -87.680367 41.903627)"
76,,561,492,Highway,1,1,2.19685,1,60,9000,7214.911208,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.668473 41.912611, -87.669663 41.880198)"
76,,561,494,Highway,1,1,0.67377,1,60,10000,7408.904493,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.668473 41.912607, -87.667282 41.902703)"
76,,561,558,Highway,1,1,2.32121,1,60,10000,2793.996887,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.668448 41.912636, -87.713698 41.910836)"
76,,561,560,Highway,1,1,2.45899,1,60,11000,3560.79,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.668431 41.912631, -87.701773 41.938742)"
76,,562,16,Highway,1,1,0.86267,1,60,49500,22380.62,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.656555 41.884720, -87.668458 41.875715)"
76,,562,492,Highway,1,1,0.73707,1,60,9000,7476.120519,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.656547 41.884724, -87.669645 41.880222)"
76,,562,493,Highway,1,1,0.57547,1,60,14500,7567.851689,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.656559 41.884682, -87.650605 41.877479)"
76,,562,559,Highway,1,1,2.63432,1,60,12000,0,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.656541 41.884725, -87.707745 41.881123)"
76,,562,563,Highway,1,1,2.37587,1,60,500,0,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.656522 41.884679, -87.625561 41.910790)"
76,,562,567,Highway,1,1,1.46907,1,60,12000,6976.328641,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.656565 41.884702, -87.658946 41.863093)"
76,,563,17,Highway,1,1,0.86267,1,60,49500,22236.62,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.625594 41.910831, -87.637498 41.901827)"
76,,563,494,Highway,1,1,2.20446,1,60,10000,6093.893993,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.625583 41.910836, -87.667261 41.902732)"
76,,563,551,Highway,1,1,2.22043,1,60,20000,12461.36487,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.625555 41.910822, -87.641035 41.941434)"
76,,563,562,Highway,1,1,2.37587,1,60,500,0,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.625595 41.910830, -87.656556 41.884719)"
76,,563,564,Highway,1,1,1.50906,1,60,24000,18319.5709,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.625603 41.910802, -87.618458 41.889193)"
76,,564,18,Highway,1,1,0.86267,1,60,49500,17801.1,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.618449 41.889222, -87.630357 41.880217)"
76,,564,493,Highway,1,1,1.82797,1,60,14500,14721.35329,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.618442 41.889226, -87.650594 41.877521)"
76,,564,563,Highway,1,1,1.50906,1,60,24000,20096.93467,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.618408 41.889209, -87.625553 41.910818)"
76,,564,565,Highway,1,1,1.48419,1,60,14000,11100.78866,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.618459 41.889195, -87.613696 41.867586)"
76,,565,19,Highway,1,1,0.86267,1,60,49500,5082.51,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.613686 41.867613, -87.625588 41.858610)"
76,,565,564,Highway,1,1,1.48419,1,60,14000,19236.50707,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.613644 41.867598, -87.618407 41.889207)"
76,,565,568,Highway,1,1,1.53594,1,60,12000,8468.59279,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.613696 41.867588, -87.610123 41.845079)"
76,,565,569,Highway,1,1,3.039,1,60,6500,997.0458744,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.613688 41.867611, -87.650603 41.832497)"
76,,566,20,Highway,1,1,0.86267,1,60,49500,7120.37,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.705377 41.849606, -87.717278 41.840601)"
76,,566,500,Highway,1,1,1.54319,1,60,4500,4875.152921,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.705385 41.849596, -87.714912 41.827987)"
76,,566,559,Highway,1,1,2.13848,1,60,7500,4680.664472,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.705335 41.849587, -87.707717 41.881099)"
76,,566,567,Highway,1,1,2.5489,1,60,5000,2717.674385,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.705354 41.849560, -87.658913 41.863065)"
76,,566,631,Highway,1,1,2.89027,1,60,2000,816.46,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.705358 41.849611, -87.761326 41.855013)"
76,,567,21,Highway,1,1,0.86267,1,60,49500,4959.05,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.658936 41.863111, -87.670838 41.854109)"
76,,567,499,Highway,1,1,1.525,1,60,12500,6190.573027,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.658944 41.863099, -87.667280 41.841490)"
76,,567,562,Highway,1,1,1.46907,1,60,12000,12165.52052,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.658894 41.863087, -87.656513 41.884696)"
76,,567,566,Highway,1,1,2.5489,1,60,5000,1074.34,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.658927 41.863115, -87.705368 41.849610)"
76,,568,22,Highway,1,1,0.86267,1,60,49500,4832.92,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.610113 41.845104, -87.622018 41.836100)"
76,,568,533,Highway,1,1,1.4892,1,60,5000,4429.463306,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.610109 41.845106, -87.633925 41.832501)"
76,,568,565,Highway,1,1,1.53594,1,60,12000,15104.26717,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.610071 41.845087, -87.613644 41.867596)"
76,,568,574,Highway,1,1,2.05779,1,60,17500,4893.746644,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.610122 41.845076, -87.601787 41.815364)"
76,,569,23,Highway,1,1,0.86267,1,60,49500,15381.26,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.650601 41.832499, -87.662507 41.823496)"
76,,569,499,Highway,1,1,1.04948,1,60,12500,9468.857338,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.650573 41.832501, -87.667244 41.841504)"
76,,569,532,Highway,1,1,1.45508,1,60,5000,2856.900852,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.650605 41.832461, -87.635124 41.814453)"
76,,569,533,Highway,1,1,0.854,1,60,5000,890.1,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.650585 41.832452, -87.633913 41.832452)"
76,,569,565,Highway,1,1,3.039,1,60,6500,4954.989897,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.650567 41.832459, -87.613652 41.867573)"
76,,569,570,Highway,1,1,2.64067,1,60,9000,1508.552061,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.650587 41.832504, -87.701791 41.828002)"
76,,569,572,Highway,1,1,3.7185,1,60,3500,2429.061719,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.650602 41.832498, -87.698234 41.791081)"
76,,569,573,Highway,1,1,3.05549,1,60,6000,1467.33,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.650611 41.832476, -87.647038 41.787457)"
76,,570,24,Highway,1,1,0.86267,1,60,49500,6881.59,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.701805 41.827997, -87.713708 41.818995)"
76,,570,500,Highway,1,1,0.671,1,60,4500,6139.035357,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.701789 41.828002, -87.714888 41.828002)"
76,,570,569,Highway,1,1,2.64067,1,60,9000,2089.291957,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.701787 41.827950, -87.650583 41.832452)"
76,,570,571,Highway,1,1,3.50312,1,60,3000,868.29,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.701801 41.827999, -87.757769 41.798287)"
76,,570,572,Highway,1,1,2.50769,1,60,5500,2392.178281,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.701815 41.827973, -87.698243 41.791058)"
76,,571,25,Highway,1,1,0.86267,1,60,49500,6682.74,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.757773 41.798285, -87.769677 41.789282)"
76,,571,501,Highway,1,1,1.12478,1,60,5500,5528.88226,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.757743 41.798286, -87.774414 41.809090)"
76,,571,570,Highway,1,1,3.50312,1,60,3000,1551.68,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.757745 41.798241, -87.701777 41.827953)"
76,,571,572,Highway,1,1,3.08879,1,60,6000,3735.946148,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.757760 41.798238, -87.698220 41.791035)"
76,,571,631,Highway,1,1,3.84735,1,60,2000,2274.789579,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.757731 41.798266, -87.761303 41.854989)"
76,,571,632,Highway,1,1,3.22609,1,60,2500,2214.180313,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.757752 41.798290, -87.818482 41.810895)"
76,,571,634,Highway,1,1,3.77313,1,60,2000,786.8846285,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.757769 41.798287, -87.818499 41.766774)"
76,,571,637,Highway,1,1,2.14283,1,60,3500,2224.214853,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.757783 41.798267, -87.761355 41.766754)"
76,,572,26,Highway,1,1,0.86267,1,60,49500,12527.55,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.698233 41.791082, -87.710137 41.782080)"
76,,572,569,Highway,1,1,3.7185,1,60,3500,4123.634506,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.698200 41.791041, -87.650568 41.832458)"
76,,572,570,Highway,1,1,2.50769,1,60,5500,4394.233296,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.698191 41.791064, -87.701763 41.827979)"
76,,572,571,Highway,1,1,3.08879,1,60,6000,5079.689002,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.698214 41.791087, -87.757754 41.798290)"
76,,572,573,Highway,1,1,2.63432,1,60,6500,4632.24,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.698219 41.791035, -87.647014 41.787433)"
76,,572,576,Highway,1,1,2.37978,1,60,8500,3646.002613,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.698243 41.791062, -87.699433 41.755947)"
76,,572,637,Highway,1,1,3.62835,1,60,2500,2236.656187,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.698226 41.791085, -87.761338 41.766775)"
76,,573,27,Highway,1,1,0.86267,1,60,49500,6312.42,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.647028 41.787480, -87.658929 41.778475)"
76,,573,528,Highway,1,1,2.39148,1,60,4000,2275.68,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.647025 41.787436, -87.610110 41.765828)"
76,,573,531,Highway,1,1,0.7446,1,60,3500,1510.88,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.647000 41.787436, -87.635092 41.793739)"
76,,573,569,Highway,1,1,3.05549,1,60,6000,5883.3,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.646986 41.787461, -87.650559 41.832480)"
76,,573,572,Highway,1,1,2.63432,1,60,6500,5806.177274,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.647010 41.787485, -87.698215 41.791087)"
76,,573,577,Highway,1,1,2.93815,1,60,6500,1874.1,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.647038 41.787456, -87.642275 41.744239)"
76,,574,28,Highway,1,1,0.86267,1,60,49500,10392.15,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.601778 41.815392, -87.613679 41.806387)"
76,,574,531,Highway,1,1,2.24957,1,60,3500,1174.8,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.601776 41.815393, -87.635118 41.793784)"
76,,574,532,Highway,1,1,1.70909,1,60,5000,4139.015667,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.601763 41.815397, -87.635105 41.814496)"
76,,574,568,Highway,1,1,2.05779,1,60,17500,13354.60708,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.601737 41.815378, -87.610072 41.845090)"
76,,574,575,Highway,1,1,2.93118,1,60,16000,3669.319932,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.601787 41.815364, -87.589879 41.773046)"
76,,575,29,Highway,1,1,0.86267,1,60,49500,13164.21,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.589870 41.773074, -87.601777 41.764071)"
76,,575,528,Highway,1,1,1.14609,1,60,4000,2969.58,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.589863 41.773078, -87.610106 41.765876)"
76,,575,530,Highway,1,1,2.51509,1,60,5000,3226.08,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.589868 41.773075, -87.627973 41.749666)"
76,,575,574,Highway,1,1,2.93118,1,60,16000,14565.69,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.589829 41.773060, -87.601737 41.815378)"
76,,575,580,Highway,1,1,3.6544,1,60,4000,961.53,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.589879 41.773061, -87.607741 41.720840)"
76,,575,581,Highway,1,1,2.62371,1,60,15000,3461.99,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.589866 41.773030, -87.548188 41.750521)"
76,,576,30,Highway,1,1,0.86267,1,60,49500,4471.18,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.699423 41.755967, -87.711327 41.746962)"
76,,576,572,Highway,1,1,2.37978,1,60,8500,6597.86833,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.699381 41.755945, -87.698191 41.791060)"
76,,576,577,Highway,1,1,3.03349,1,60,2000,1261.04,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-87.699412 41.755920, -87.642254 41.744216)"
