name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,VDF_PHF1,VDF_mu1
,3499,,390,1586,,47.26907154,2,59,,connector,1,"LINESTRING (-122.3363056 47.6519828, -122.3365414369309 47.65158850085339)",all,1,1,100
,3500,,1587,421,,71.1773739,2,59,,connector,1,"LINESTRING (-122.3378540928668 47.65140314424928, -122.3374777 47.6519909)",all,1,1,100
,3501,,421,1587,,71.1773739,2,59,,connector,1,"LINESTRING (-122.3374777 47.6519909, -122.3378540928668 47.65140314424928)",all,1,1,100
,3502,,1588,144,,59.85522555,2,59,,connector,1,"LINESTRING (-122.3366628267224 47.65935940981435, -122.3374123 47.6591725)",all,1,1,100
,3503,,144,1588,,59.85522555,2,59,,connector,1,"LINESTRING (-122.3374123 47.6591725, -122.3366628267224 47.65935940981435)",all,1,1,100
,3504,,1589,467,,27.39207477,2,59,,connector,1,"LINESTRING (-122.338980584181 47.65416112871115, -122.3392807 47.6543019)",all,1,1,100
,3505,,467,1589,,27.39207477,2,59,,connector,1,"LINESTRING (-122.3392807 47.6543019, -122.338980584181 47.65416112871115)",all,1,1,100
,3506,,1590,609,,27.64765928,2,59,,connector,1,"LINESTRING (-122.3340472724773 47.66046159215642, -122.3337667 47.6603)",all,1,1,100
,3507,,609,1590,,27.64765928,2,59,,connector,1,"LINESTRING (-122.3337667 47.6603, -122.3340472724773 47.66046159215642)",all,1,1,100
,3508,,1591,419,,43.45039074,2,59,,connector,1,"LINESTRING (-122.3390274851307 47.65166643356665, -122.3393257 47.6520016)",all,1,1,100
,3509,,419,1591,,43.45039074,2,59,,connector,1,"LINESTRING (-122.3393257 47.6520016, -122.3390274851307 47.65166643356665)",all,1,1,100
,3510,,1592,390,,36.05122254,2,59,,connector,1,"LINESTRING (-122.3366135431086 47.65223196860342, -122.3363056 47.6519828)",all,1,1,100
,3511,,390,1592,,36.05122254,2,59,,connector,1,"LINESTRING (-122.3363056 47.6519828, -122.3366135431086 47.65223196860342)",all,1,1,100
,3512,,1593,266,,41.44490119,2,59,,connector,1,"LINESTRING (-122.3379328284788 47.65546155310583, -122.3374594 47.6556545)",all,1,1,100
,3513,,266,1593,,41.44490119,2,59,,connector,1,"LINESTRING (-122.3374594 47.6556545, -122.3379328284788 47.65546155310583)",all,1,1,100
,3514,,1594,310,,54.36982317,2,59,,connector,1,"LINESTRING (-122.3371823886331 47.65005522643242, -122.3375045 47.6504934)",all,1,1,100
,3515,,310,1594,,54.36982317,2,59,,connector,1,"LINESTRING (-122.3375045 47.6504934, -122.3371823886331 47.65005522643242)",all,1,1,100
,3516,,1595,753,,29.37752447,2,59,,connector,1,"LINESTRING (-122.3367105852698 47.66117636670291, -122.3369752 47.6613714)",all,1,1,100
,3517,,753,1595,,29.37752447,2,59,,connector,1,"LINESTRING (-122.3369752 47.6613714, -122.3367105852698 47.66117636670291)",all,1,1,100
,3518,,1596,392,,31.78958444,2,59,,connector,1,"LINESTRING (-122.3366313961219 47.65445787314141, -122.3362758 47.6543018)",all,1,1,100
,3519,,392,1596,,31.78958444,2,59,,connector,1,"LINESTRING (-122.3362758 47.6543018, -122.3366313961219 47.65445787314141)",all,1,1,100
,3520,,1597,584,,29.4832516,2,59,,connector,1,"LINESTRING (-122.3382758748088 47.65930595977745, -122.3386055 47.659161)",all,1,1,100
,3521,,584,1597,,29.4832516,2,59,,connector,1,"LINESTRING (-122.3386055 47.659161, -122.3382758748088 47.65930595977745)",all,1,1,100
,3522,,1598,457,,52.29144179,2,59,,connector,1,"LINESTRING (-122.3399559695478 47.65336717781231, -122.3393198 47.6531735)",all,1,1,100
,3523,,457,1598,,52.29144179,2,59,,connector,1,"LINESTRING (-122.3393198 47.6531735, -122.3399559695478 47.65336717781231)",all,1,1,100
,3524,,1599,751,,24.79891461,2,59,,connector,1,"LINESTRING (-122.336462023863 47.66095440137755, -122.3361887 47.6610803)",all,1,1,100
,3525,,751,1599,,24.79891461,2,59,,connector,1,"LINESTRING (-122.3361887 47.6610803, -122.336462023863 47.66095440137755)",all,1,1,100
,3526,,1600,457,,25.11489016,2,59,,connector,1,"LINESTRING (-122.3395064688302 47.65336112481609, -122.3393198 47.6531735)",all,1,1,100
,3527,,457,1600,,25.11489016,2,59,,connector,1,"LINESTRING (-122.3393198 47.6531735, -122.3395064688302 47.65336112481609)",all,1,1,100
,3528,,1601,469,,64.0293115,2,59,,connector,1,"LINESTRING (-122.3395585766147 47.64977748733289, -122.3393664 47.6492164)",all,1,1,100
,3529,,469,1601,,64.0293115,2,59,,connector,1,"LINESTRING (-122.3393664 47.6492164, -122.3395585766147 47.64977748733289)",all,1,1,100
,3530,,1602,383,,30.58226334,2,59,,connector,1,"LINESTRING (-122.3370451559888 47.66045695466233, -122.3373958 47.660316)",all,1,1,100
,3531,,383,1602,,30.58226334,2,59,,connector,1,"LINESTRING (-122.3373958 47.660316, -122.3370451559888 47.66045695466233)",all,1,1,100
,3532,,1603,457,,37.81975625,2,59,,connector,1,"LINESTRING (-122.3397429576387 47.65335905720659, -122.3393198 47.6531735)",all,1,1,100
,3533,,457,1603,,37.81975625,2,59,,connector,1,"LINESTRING (-122.3393198 47.6531735, -122.3397429576387 47.65335905720659)",all,1,1,100
,3534,,1604,390,,66.30493253,2,59,,connector,1,"LINESTRING (-122.3365442364907 47.65140858283466, -122.3363056 47.6519828)",all,1,1,100
,3535,,390,1604,,66.30493253,2,59,,connector,1,"LINESTRING (-122.3363056 47.6519828, -122.3365442364907 47.65140858283466)",all,1,1,100
,3536,,1605,310,,28.45781001,2,59,,connector,1,"LINESTRING (-122.3371981572594 47.65034203688604, -122.3375045 47.6504934)",all,1,1,100
,3537,,310,1605,,28.45781001,2,59,,connector,1,"LINESTRING (-122.3375045 47.6504934, -122.3371981572594 47.65034203688604)",all,1,1,100
,3538,,1606,309,,31.42162308,2,59,,connector,1,"LINESTRING (-122.3384028946949 47.65068780658465, -122.3387179 47.6505012)",all,1,1,100
,3539,,309,1606,,31.42162308,2,59,,connector,1,"LINESTRING (-122.3387179 47.6505012, -122.3384028946949 47.65068780658465)",all,1,1,100
,3540,,1607,420,,42.43718243,2,59,,connector,1,"LINESTRING (-122.338179517215 47.65216132249867, -122.3386915 47.6519979)",all,1,1,100
,3541,,420,1607,,42.43718243,2,59,,connector,1,"LINESTRING (-122.3386915 47.6519979, -122.338179517215 47.65216132249867)",all,1,1,100
,3542,,1608,389,,42.69790167,2,59,,connector,1,"LINESTRING (-122.3366311315856 47.64952904634846, -122.3363413 47.6491984)",all,1,1,100
,3543,,389,1608,,42.69790167,2,59,,connector,1,"LINESTRING (-122.3363413 47.6491984, -122.3366311315856 47.64952904634846)",all,1,1,100
,3544,,1609,402,,32.25816022,2,59,,connector,1,"LINESTRING (-122.3316763532999 47.65693970561847, -122.3314228 47.6567052)",all,1,1,100
,3545,,402,1609,,32.25816022,2,59,,connector,1,"LINESTRING (-122.3314228 47.6567052, -122.3316763532999 47.65693970561847)",all,1,1,100
,3546,,1610,460,,43.44866399,2,59,,connector,1,"LINESTRING (-122.3398922203027 47.65302822451697, -122.3401905 47.6526931)",all,1,1,100
,3547,,460,1610,,43.44866399,2,59,,connector,1,"LINESTRING (-122.3401905 47.6526931, -122.3398922203027 47.65302822451697)",all,1,1,100
,3548,,1611,384,,28.27539092,2,59,,connector,1,"LINESTRING (-122.3364837538072 47.66048098225166, -122.3361985 47.6603144)",all,1,1,100
,3549,,384,1611,,28.27539092,2,59,,connector,1,"LINESTRING (-122.3361985 47.6603144, -122.3364837538072 47.66048098225166)",all,1,1,100
,3550,,1612,459,,26.20693883,2,59,,connector,1,"LINESTRING (-122.3404482015634 47.64941235640373, -122.3402401 47.6492229)",all,1,1,100
,3551,,459,1612,,26.20693883,2,59,,connector,1,"LINESTRING (-122.3402401 47.6492229, -122.3404482015634 47.64941235640373)",all,1,1,100
,3552,,1613,427,,72.9685967,2,59,,connector,1,"LINESTRING (-122.33718655 47.6498194, -122.3375195 47.6492027)",all,1,1,100
,3553,,427,1613,,72.9685967,2,59,,connector,1,"LINESTRING (-122.3375195 47.6492027, -122.33718655 47.6498194)",all,1,1,100
,3554,,1614,267,,40.58004517,2,59,,connector,1,"LINESTRING (-122.336563 47.6553475, -122.3362586 47.6556494)",all,1,1,100
,3555,,267,1614,,40.58004517,2,59,,connector,1,"LINESTRING (-122.3362586 47.6556494, -122.336563 47.6553475)",all,1,1,100
,3556,,1615,420,,29.31980431,2,59,,connector,1,"LINESTRING (-122.33898825 47.65216984999999, -122.3386915 47.6519979)",all,1,1,100
,3557,,420,1615,,29.31980431,2,59,,connector,1,"LINESTRING (-122.3386915 47.6519979, -122.33898825 47.65216984999999)",all,1,1,100
,3558,,1616,467,,22.01647126,2,59,,connector,1,"LINESTRING (-122.33948205 47.65415765000001, -122.3392807 47.6543019)",all,1,1,100
,3559,,467,1616,,22.01647126,2,59,,connector,1,"LINESTRING (-122.3392807 47.6543019, -122.33948205 47.65415765000001)",all,1,1,100
,3560,,1617,308,,23.99503218,2,59,,connector,1,"LINESTRING (-122.3395484247654 47.65034015552126, -122.3393316 47.650499)",all,1,1,100
,3561,,308,1617,,23.99503218,2,59,,connector,1,"LINESTRING (-122.3393316 47.650499, -122.3395484247654 47.65034015552126)",all,1,1,100
,3562,,1618,419,,57.09807339,2,59,,connector,1,"LINESTRING (-122.3390185 47.65153164999999, -122.3393257 47.6520016)",all,1,1,100
,3563,,419,1618,,57.09807339,2,59,,connector,1,"LINESTRING (-122.3393257 47.6520016, -122.3390185 47.65153164999999)",all,1,1,100
,3564,,1619,310,,48.5346564,2,59,,connector,1,"LINESTRING (-122.3380822563963 47.65069097549922, -122.3375045 47.6504934)",all,1,1,100
,3565,,310,1619,,48.5346564,2,59,,connector,1,"LINESTRING (-122.3375045 47.6504934, -122.3380822563963 47.65069097549922)",all,1,1,100
,3566,,1620,610,,61.94897246,2,59,,connector,1,"LINESTRING (-122.334525 47.6607592, -122.3350063 47.6603061)",all,1,1,100
,3567,,610,1620,,61.94897246,2,59,,connector,1,"LINESTRING (-122.3350063 47.6603061, -122.334525 47.6607592)",all,1,1,100
,3568,,1621,419,,33.37673189,2,59,,connector,1,"LINESTRING (-122.3395162 47.65227294999999, -122.3393257 47.6520016)",all,1,1,100
,3569,,419,1621,,33.37673189,2,59,,connector,1,"LINESTRING (-122.3393257 47.6520016, -122.3395162 47.65227294999999)",all,1,1,100
,3570,,1622,391,,33.44704317,2,59,,connector,1,"LINESTRING (-122.3366615 47.6533212, -122.3362905 47.6531538)",all,1,1,100
,3571,,391,1622,,33.44704317,2,59,,connector,1,"LINESTRING (-122.3362905 47.6531538, -122.3366615 47.6533212)",all,1,1,100
,3572,,1623,307,,64.61196231,2,59,,connector,1,"LINESTRING (-122.3399565944127 47.64994662183471, -122.3402169 47.6505006)",all,1,1,100
,3573,,307,1623,,64.61196231,2,59,,connector,1,"LINESTRING (-122.3402169 47.6505006, -122.3399565944127 47.64994662183471)",all,1,1,100
,3574,,1624,458,,59.28396528,2,59,,connector,1,"LINESTRING (-122.3383594696641 47.65365747715204, -122.33868 47.65317)",all,1,1,100
,3575,,458,1624,,59.28396528,2,59,,connector,1,"LINESTRING (-122.33868 47.65317, -122.3383594696641 47.65365747715204)",all,1,1,100
,3576,,1625,419,,47.6744632,2,59,,connector,1,"LINESTRING (-122.339860997254 47.65176966106749, -122.3393257 47.6520016)",all,1,1,100
,3577,,419,1625,,47.6744632,2,59,,connector,1,"LINESTRING (-122.3393257 47.6520016, -122.339860997254 47.65176966106749)",all,1,1,100
,3578,,1626,310,,38.44104846,2,59,,connector,1,"LINESTRING (-122.3379355154938 47.65068104123954, -122.3375045 47.6504934)",all,1,1,100
,3579,,310,1626,,38.44104846,2,59,,connector,1,"LINESTRING (-122.3375045 47.6504934, -122.3379355154938 47.65068104123954)",all,1,1,100
,3580,,1627,383,,23.62735296,2,59,,connector,1,"LINESTRING (-122.3376451386698 47.660446184148, -122.3373958 47.660316)",all,1,1,100
,3581,,383,1627,,23.62735296,2,59,,connector,1,"LINESTRING (-122.3373958 47.660316, -122.3376451386698 47.660446184148)",all,1,1,100
,3582,,1628,421,,61.06874971,2,59,,connector,1,"LINESTRING (-122.3378575449979 47.65247685652733, -122.3374777 47.6519909)",all,1,1,100
,3583,,421,1628,,61.06874971,2,59,,connector,1,"LINESTRING (-122.3374777 47.6519909, -122.3378575449979 47.65247685652733)",all,1,1,100
,3584,,1629,382,,24.9507067,2,59,,connector,1,"LINESTRING (-122.3383136976633 47.66044333719923, -122.3385876 47.6603156)",all,1,1,100
,3585,,382,1629,,24.9507067,2,59,,connector,1,"LINESTRING (-122.3385876 47.6603156, -122.3383136976633 47.66044333719923)",all,1,1,100
,3586,,1630,470,,22.73832792,2,59,,connector,1,"LINESTRING (-122.3394743048796 47.65286198317587, -122.3393187 47.6526864)",all,1,1,100
,3587,,470,1630,,22.73832792,2,59,,connector,1,"LINESTRING (-122.3393187 47.6526864, -122.3394743048796 47.65286198317587)",all,1,1,100
,3588,,1631,457,,43.98370263,2,59,,connector,1,"LINESTRING (-122.3399001088752 47.65323396941858, -122.3393198 47.6531735)",all,1,1,100
,3589,,457,1631,,43.98370263,2,59,,connector,1,"LINESTRING (-122.3393198 47.6531735, -122.3399001088752 47.65323396941858)",all,1,1,100
,3590,,1632,610,,55.23801392,2,59,,connector,1,"LINESTRING (-122.3347117314092 47.66076152938938, -122.3350063 47.6603061)",all,1,1,100
,3591,,610,1632,,55.23801392,2,59,,connector,1,"LINESTRING (-122.3350063 47.6603061, -122.3347117314092 47.66076152938938)",all,1,1,100
,3592,,1633,421,,28.2578063,2,59,,connector,1,"LINESTRING (-122.3371690411681 47.65184478549921, -122.3374777 47.6519909)",all,1,1,100
,3593,,421,1633,,28.2578063,2,59,,connector,1,"LINESTRING (-122.3374777 47.6519909, -122.3371690411681 47.65184478549921)",all,1,1,100
,3594,,1634,267,,74.24665714,2,59,,connector,1,"LINESTRING (-122.3365624144435 47.65501381762263, -122.3362586 47.6556494)",all,1,1,100
,3595,,267,1634,,74.24665714,2,59,,connector,1,"LINESTRING (-122.3362586 47.6556494, -122.3365624144435 47.65501381762263)",all,1,1,100
,3596,,1635,390,,54.5758975,2,59,,connector,1,"LINESTRING (-122.336732044072 47.65158483692169, -122.3363056 47.6519828)",all,1,1,100
,3597,,390,1635,,54.5758975,2,59,,connector,1,"LINESTRING (-122.3363056 47.6519828, -122.336732044072 47.65158483692169)",all,1,1,100
,3598,,1636,392,,70.49580186,2,59,,connector,1,"LINESTRING (-122.3365671480366 47.65490464410293, -122.3362758 47.6543018)",all,1,1,100
,3599,,392,1636,,70.49580186,2,59,,connector,1,"LINESTRING (-122.3362758 47.6543018, -122.3365671480366 47.65490464410293)",all,1,1,100
,3600,,1637,390,,39.62991025,2,59,,connector,1,"LINESTRING (-122.3366680317727 47.65172315833721, -122.3363056 47.6519828)",all,1,1,100
,3601,,390,1637,,39.62991025,2,59,,connector,1,"LINESTRING (-122.3363056 47.6519828, -122.3366680317727 47.65172315833721)",all,1,1,100
,3602,,1638,467,,48.32589334,2,59,,connector,1,"LINESTRING (-122.339480852355 47.65388873626019, -122.3392807 47.6543019)",all,1,1,100
,3603,,467,1638,,48.32589334,2,59,,connector,1,"LINESTRING (-122.3392807 47.6543019, -122.339480852355 47.65388873626019)",all,1,1,100
,3604,,1639,461,,53.89668155,2,59,,connector,1,"LINESTRING (-122.3398549278224 47.65386376244335, -122.3401498 47.6543059)",all,1,1,100
,3605,,461,1639,,53.89668155,2,59,,connector,1,"LINESTRING (-122.3401498 47.6543059, -122.3398549278224 47.65386376244335)",all,1,1,100
,3606,,1640,457,,50.78157089,2,59,,connector,1,"LINESTRING (-122.3397525798385 47.65352503600781, -122.3393198 47.6531735)",all,1,1,100
,3607,,457,1640,,50.78157089,2,59,,connector,1,"LINESTRING (-122.3393198 47.6531735, -122.3397525798385 47.65352503600781)",all,1,1,100
,3608,,1641,460,,22.81117398,2,59,,connector,1,"LINESTRING (-122.3399727061998 47.65254971012316, -122.3401905 47.6526931)",all,1,1,100
,3609,,460,1641,,22.81117398,2,59,,connector,1,"LINESTRING (-122.3401905 47.6526931, -122.3399727061998 47.65254971012316)",all,1,1,100
,3610,,1642,392,,58.96973897,2,59,,connector,1,"LINESTRING (-122.3365672000942 47.6547944650484, -122.3362758 47.6543018)",all,1,1,100
,3611,,392,1642,,58.96973897,2,59,,connector,1,"LINESTRING (-122.3362758 47.6543018, -122.3365672000942 47.6547944650484)",all,1,1,100
,3612,,1643,532,,60.61105471,2,59,,connector,1,"LINESTRING (-122.3346616950096 47.66087119771414, -122.3349934 47.6613684)",all,1,1,100
,3613,,532,1643,,60.61105471,2,59,,connector,1,"LINESTRING (-122.3349934 47.6613684, -122.3346616950096 47.66087119771414)",all,1,1,100
,3614,,1644,176,,27.34573242,2,59,,connector,1,"LINESTRING (-122.3389141350751 47.65785162838541, -122.3386258 47.6580025)",all,1,1,100
,3615,,176,1644,,27.34573242,2,59,,connector,1,"LINESTRING (-122.3386258 47.6580025, -122.3389141350751 47.65785162838541)",all,1,1,100
,3616,,1645,470,,23.35920112,2,59,,connector,1,"LINESTRING (-122.3391747160139 47.65287274382734, -122.3393187 47.6526864)",all,1,1,100
,3617,,470,1645,,23.35920112,2,59,,connector,1,"LINESTRING (-122.3393187 47.6526864, -122.3391747160139 47.65287274382734)",all,1,1,100
,3618,,1646,532,,48.93530115,2,59,,connector,1,"LINESTRING (-122.3346453176335 47.66099595644045, -122.3349934 47.6613684)",all,1,1,100
,3619,,532,1646,,48.93530115,2,59,,connector,1,"LINESTRING (-122.3349934 47.6613684, -122.3346453176335 47.66099595644045)",all,1,1,100
,3620,,1647,382,,41.16109474,2,59,,connector,1,"LINESTRING (-122.3380866747387 47.6604679077133, -122.3385876 47.6603156)",all,1,1,100
,3621,,382,1647,,41.16109474,2,59,,connector,1,"LINESTRING (-122.3385876 47.6603156, -122.3380866747387 47.6604679077133)",all,1,1,100
,3622,,1648,383,,44.76207681,2,59,,connector,1,"LINESTRING (-122.3379491749327 47.6604681084564, -122.3373958 47.660316)",all,1,1,100
,3623,,383,1648,,44.76207681,2,59,,connector,1,"LINESTRING (-122.3373958 47.660316, -122.3379491749327 47.6604681084564)",all,1,1,100
,3624,,1649,610,,28.96795347,2,59,,connector,1,"LINESTRING (-122.3347243702605 47.66048445716469, -122.3350063 47.6603061)",all,1,1,100
,3625,,610,1649,,28.96795347,2,59,,connector,1,"LINESTRING (-122.3350063 47.6603061, -122.3347243702605 47.66048445716469)",all,1,1,100
,3626,,1650,610,,37.67832575,2,59,,connector,1,"LINESTRING (-122.334579874962 47.66048590771909, -122.3350063 47.6603061)",all,1,1,100
,3627,,610,1650,,37.67832575,2,59,,connector,1,"LINESTRING (-122.3350063 47.6603061, -122.334579874962 47.66048590771909)",all,1,1,100
,3628,,1651,610,,47.85309222,2,59,,connector,1,"LINESTRING (-122.3344289 47.6604904, -122.3350063 47.6603061)",all,1,1,100
,3629,,610,1651,,47.85309222,2,59,,connector,1,"LINESTRING (-122.3350063 47.6603061, -122.3344289 47.6604904)",all,1,1,100
,3630,,1652,609,,43.27271896,2,59,,connector,1,"LINESTRING (-122.33428905 47.66046635, -122.3337667 47.6603)",all,1,1,100
,3631,,609,1652,,43.27271896,2,59,,connector,1,"LINESTRING (-122.3337667 47.6603, -122.33428905 47.66046635)",all,1,1,100
,3632,,1653,605,,25.19217322,2,59,,connector,1,"LINESTRING (-122.3270277387669 47.66038593435944, -122.3272642 47.6602248)",all,1,1,100
,3633,,605,1653,,25.19217322,2,59,,connector,1,"LINESTRING (-122.3272642 47.6602248, -122.3270277387669 47.66038593435944)",all,1,1,100
,3634,,1654,605,,39.52398318,2,59,,connector,1,"LINESTRING (-122.3267838678987 47.6603720437818, -122.3272642 47.6602248)",all,1,1,100
,3635,,605,1654,,39.52398318,2,59,,connector,1,"LINESTRING (-122.3272642 47.6602248, -122.3267838678987 47.6603720437818)",all,1,1,100
,3636,,1655,609,,25.93971328,2,59,,connector,1,"LINESTRING (-122.3335000594979 47.66044888960899, -122.3337667 47.6603)",all,1,1,100
,3637,,609,1655,,25.93971328,2,59,,connector,1,"LINESTRING (-122.3337667 47.6603, -122.3335000594979 47.66044888960899)",all,1,1,100
,3638,,1656,609,,42.6430686,2,59,,connector,1,"LINESTRING (-122.3332499647436 47.66046107034471, -122.3337667 47.6603)",all,1,1,100
,3639,,609,1656,,42.6430686,2,59,,connector,1,"LINESTRING (-122.3337667 47.6603, -122.3332499647436 47.66046107034471)",all,1,1,100
,3640,,1657,153,,21.91898855,2,59,,connector,1,"LINESTRING (-122.3263841615744 47.66119714431873, -122.3262069 47.661354)",all,1,1,100
,3641,,153,1657,,21.91898855,2,59,,connector,1,"LINESTRING (-122.3262069 47.661354, -122.3263841615744 47.66119714431873)",all,1,1,100
,3642,,1658,608,,41.70517079,2,59,,connector,1,"LINESTRING (-122.3330714225673 47.66046271294319, -122.332574 47.6602941)",all,1,1,100
,3643,,608,1658,,41.70517079,2,59,,connector,1,"LINESTRING (-122.332574 47.6602941, -122.3330714225673 47.66046271294319)",all,1,1,100
,3644,,1659,608,,31.36567607,2,59,,connector,1,"LINESTRING (-122.3329172904299 47.66045568006007, -122.332574 47.6602941)",all,1,1,100
