name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type
,832,504,505,Highway,1,3.22839,1,6500,60,1,0,3.22839,6500,0.15,4,1,1,100,10,0,1
,833,504,635,Highway,1,0.71138,1,7000,60,1,0,0.71138,7000,0.15,4,1,1,100,10,0,1
,834,505,504,Highway,1,3.22839,1,6500,60,1,0,3.22839,6500,0.15,4,1,1,100,10,0,1
,835,505,506,Highway,1,2.2338,1,6500,60,1,0,2.2338,6500,0.15,4,1,1,100,10,0,1
,836,505,634,Highway,1,1.79406,1,6000,60,1,0,1.79406,6000,0.15,4,1,1,100,10,0,1
,837,505,639,Highway,1,1.39235,1,6000,60,1,0,1.39235,6000,0.15,4,1,1,100,10,0,1
,838,506,505,Highway,1,2.2338,1,6500,60,1,0,2.2338,6500,0.15,4,1,1,100,10,0,1
,839,506,507,Highway,1,3.58034,1,5000,60,1,0,3.58034,5000,0.15,4,1,1,100,10,0,1
,840,506,639,Highway,1,0.86267,1,5000,60,1,0,0.86267,5000,0.15,4,1,1,100,10,0,1
,841,506,644,Highway,1,2.41317,1,5000,60,1,0,2.41317,5000,0.15,4,1,1,100,10,0,1
,842,507,506,Highway,1,3.58034,1,5000,60,1,0,3.58034,5000,0.15,4,1,1,100,10,0,1
,843,507,508,Highway,1,7.0739,1,5000,60,1,0,7.0739,5000,0.15,4,1,1,100,10,0,1
,844,507,578,Highway,1,5.15657,1,1500,60,1,0,5.15657,1500,0.15,4,1,1,100,10,0,1
,845,507,646,Highway,1,0.2728,1,1500,60,1,0,0.2728,1500,0.15,4,1,1,100,10,0,1
,846,508,450,Highway,1,3.51955,1,5000,60,1,0,3.51955,5000,0.15,4,1,1,100,10,0,1
,847,508,507,Highway,1,7.0739,1,5000,60,1,0,7.0739,5000,0.15,4,1,1,100,10,0,1
,848,508,509,Highway,1,1.89198,1,5000,60,1,0,1.89198,5000,0.15,4,1,1,100,10,0,1
,849,509,508,Highway,1,1.89198,1,5000,60,1,0,1.89198,5000,0.15,4,1,1,100,10,0,1
,850,509,510,Highway,1,2.98962,1,5000,60,1,0,2.98962,5000,0.15,4,1,1,100,10,0,1
,851,509,659,Highway,1,1.09969,1,5000,60,1,0,1.09969,5000,0.15,4,1,1,100,10,0,1
,852,509,667,Highway,1,2.16185,1,5000,60,1,0,2.16185,5000,0.15,4,1,1,100,10,0,1
,853,510,509,Highway,1,2.98962,1,5000,60,1,0,2.98962,5000,0.15,4,1,1,100,10,0,1
,854,510,511,Highway,1,0.244,1,5000,60,1,0,0.244,5000,0.15,4,1,1,100,10,0,1
,855,510,658,Highway,1,1.04948,1,4000,60,1,0,1.04948,4000,0.15,4,1,1,100,10,0,1
,856,510,666,Highway,1,2.22043,1,4000,60,1,0,2.22043,4000,0.15,4,1,1,100,10,0,1
,857,511,510,Highway,1,0.244,1,5000,60,1,0,0.244,5000,0.15,4,1,1,100,10,0,1
,858,511,512,Highway,1,2.074,1,5000,60,1,0,2.074,5000,0.15,4,1,1,100,10,0,1
,859,511,521,Highway,1,2.86765,1,5000,60,1,0,2.86765,5000,0.15,4,1,1,100,10,0,1
,860,511,522,Highway,1,4.27174,1,5000,60,1,0,4.27174,5000,0.15,4,1,1,100,10,0,1
,861,512,511,Highway,1,2.074,1,5000,60,1,0,2.074,5000,0.15,4,1,1,100,10,0,1
,862,512,513,Highway,1,3.42959,1,5000,60,1,0,3.42959,5000,0.15,4,1,1,100,10,0,1
,863,512,661,Highway,1,1.09969,1,2000,60,1,0,1.09969,2000,0.15,4,1,1,100,10,0,1
,864,512,670,Highway,1,3.42144,1,2000,60,1,0,3.42144,2000,0.15,4,1,1,100,10,0,1
,865,513,512,Highway,1,3.42959,1,5000,60,1,0,3.42959,5000,0.15,4,1,1,100,10,0,1
,866,513,514,Highway,1,4.8861,1,5000,60,1,0,4.8861,5000,0.15,4,1,1,100,10,0,1
,867,513,902,Highway,1,3.14017,1,3500,60,1,0,3.14017,3500,0.15,4,1,1,100,10,0,1
,868,513,905,Highway,1,5.8981,1,3500,60,1,0,5.8981,3500,0.15,4,1,1,100,10,0,1
,869,514,513,Highway,1,4.8861,1,5000,60,1,0,4.8861,5000,0.15,4,1,1,100,10,0,1
,870,514,515,Highway,1,4.02785,1,5000,60,1,0,4.02785,5000,0.15,4,1,1,100,10,0,1
,871,514,903,Highway,1,2.56273,1,3000,60,1,0,2.56273,3000,0.15,4,1,1,100,10,0,1
,872,514,905,Highway,1,6.71693,1,3000,60,1,0,6.71693,3000,0.15,4,1,1,100,10,0,1
,873,515,514,Highway,1,4.02785,1,5000,60,1,0,4.02785,5000,0.15,4,1,1,100,10,0,1
,874,515,516,Highway,1,5.28768,1,5000,60,1,0,5.28768,5000,0.15,4,1,1,100,10,0,1
,875,515,534,Highway,1,1.49543,1,3500,60,1,0,1.49543,3500,0.15,4,1,1,100,10,0,1
,876,515,544,Highway,1,0.305,1,3500,60,1,0,0.305,3500,0.15,4,1,1,100,10,0,1
,877,515,932,Highway,1,10.4426,1,5000,60,1,0,10.4426,5000,0.15,4,1,1,100,10,0,1
,878,516,515,Highway,1,5.28768,1,5000,60,1,0,5.28768,5000,0.15,4,1,1,100,10,0,1
,879,516,517,Highway,1,6.58828,1,3500,60,1,0,6.58828,3500,0.15,4,1,1,100,10,0,1
,880,516,903,Highway,1,7.21375,1,6000,60,1,0,7.21375,6000,0.15,4,1,1,100,10,0,1
,881,516,906,Highway,1,1.11981,1,6000,60,1,0,1.11981,6000,0.15,4,1,1,100,10,0,1
,882,517,516,Highway,1,6.58828,1,3500,60,1,0,6.58828,3500,0.15,4,1,1,100,10,0,1
,883,517,518,Highway,1,7.19102,1,3500,60,1,0,7.19102,3500,0.15,4,1,1,100,10,0,1
,884,517,908,Highway,1,1.64248,1,2500,60,1,0,1.64248,2500,0.15,4,1,1,100,10,0,1
,885,517,909,Highway,1,4.31335,1,2500,60,1,0,4.31335,2500,0.15,4,1,1,100,10,0,1
,886,518,517,Highway,1,7.19102,1,3500,60,1,0,7.19102,3500,0.15,4,1,1,100,10,0,1
,887,518,911,Highway,1,3.62732,1,3500,60,1,0,3.62732,3500,0.15,4,1,1,100,10,0,1
,888,518,912,Highway,1,2.16614,1,3500,60,1,0,2.16614,3500,0.15,4,1,1,100,10,0,1
,889,518,930,Highway,1,38.3558,1,3500,60,1,0,38.3558,3500,0.15,4,1,1,100,10,0,1
,890,519,520,Highway,1,0.682,1,5000,60,1,0,0.682,5000,0.15,4,1,1,100,10,0,1
,891,519,521,Highway,1,2.50769,1,5000,60,1,0,2.50769,5000,0.15,4,1,1,100,10,0,1
,892,519,668,Highway,1,0.35569,1,2000,60,1,0,0.35569,2000,0.15,4,1,1,100,10,0,1
,893,519,670,Highway,1,3.21048,1,2000,60,1,0,3.21048,2000,0.15,4,1,1,100,10,0,1
,894,520,519,Highway,1,0.682,1,5000,60,1,0,0.682,5000,0.15,4,1,1,100,10,0,1
,895,521,511,Highway,1,2.86765,1,5000,60,1,0,2.86765,5000,0.15,4,1,1,100,10,0,1
,896,521,519,Highway,1,2.50769,1,5000,60,1,0,2.50769,5000,0.15,4,1,1,100,10,0,1
,897,521,666,Highway,1,0.793,1,1500,60,1,0,0.793,1500,0.15,4,1,1,100,10,0,1
,898,521,670,Highway,1,2.728,1,1500,60,1,0,2.728,1500,0.15,4,1,1,100,10,0,1
,899,522,511,Highway,1,4.27174,1,5000,60,1,0,4.27174,5000,0.15,4,1,1,100,10,0,1
,900,522,523,Highway,1,5.70472,1,5000,60,1,0,5.70472,5000,0.15,4,1,1,100,10,0,1
,901,523,522,Highway,1,5.70472,1,5000,60,1,0,5.70472,5000,0.15,4,1,1,100,10,0,1
,902,523,530,Highway,1,2.074,1,5000,60,1,0,2.074,5000,0.15,4,1,1,100,10,0,1
,903,523,545,Highway,1,0.061,1,5000,60,1,0,0.061,5000,0.15,4,1,1,100,10,0,1
,904,524,525,Highway,1,2.94447,1,5000,60,1,0,2.94447,5000,0.15,4,1,1,100,10,0,1
,905,524,545,Highway,1,3.715,1,5000,60,1,0,3.715,5000,0.15,4,1,1,100,10,0,1
,906,524,578,Highway,1,2.74568,1,5500,60,1,0,2.74568,5500,0.15,4,1,1,100,10,0,1
,907,524,647,Highway,1,0.80233,1,5500,60,1,0,0.80233,5500,0.15,4,1,1,100,10,0,1
,908,525,452,Highway,1,2.15668,1,5000,60,1,0,2.15668,5000,0.15,4,1,1,100,10,0,1
,909,525,524,Highway,1,2.94447,1,5000,60,1,0,2.94447,5000,0.15,4,1,1,100,10,0,1
,910,525,652,Highway,1,1.06706,1,5000,60,1,0,1.06706,5000,0.15,4,1,1,100,10,0,1
,911,525,657,Highway,1,2.23796,1,5000,60,1,0,2.23796,5000,0.15,4,1,1,100,10,0,1
,912,526,527,Highway,1,5.36835,1,3500,60,1,0,5.36835,3500,0.15,4,1,1,100,10,0,1
,913,526,528,Highway,1,8.59494,1,5000,60,1,0,8.59494,5000,0.15,4,1,1,100,10,0,1
,914,526,541,Highway,1,0.43988,1,3500,60,1,0,0.43988,3500,0.15,4,1,1,100,10,0,1
,915,526,546,Highway,1,2.93815,1,3500,60,1,0,2.93815,3500,0.15,4,1,1,100,10,0,1
,916,527,526,Highway,1,5.36835,1,3500,60,1,0,5.36835,3500,0.15,4,1,1,100,10,0,1
,917,527,542,Highway,1,0.61304,1,3500,60,1,0,0.61304,3500,0.15,4,1,1,100,10,0,1
,918,527,543,Highway,1,3.66203,1,3500,60,1,0,3.66203,3500,0.15,4,1,1,100,10,0,1
,919,527,546,Highway,1,3.24678,1,3500,60,1,0,3.24678,3500,0.15,4,1,1,100,10,0,1
,920,528,526,Highway,1,8.59494,1,5000,60,1,0,8.59494,5000,0.15,4,1,1,100,10,0,1
,921,528,529,Highway,1,1.30546,1,6500,60,1,0,1.30546,6500,0.15,4,1,1,100,10,0,1
,922,528,573,Highway,1,2.39148,1,4000,60,1,0,2.39148,4000,0.15,4,1,1,100,10,0,1
,923,528,575,Highway,1,1.14609,1,4000,60,1,0,1.14609,4000,0.15,4,1,1,100,10,0,1
,924,529,528,Highway,1,1.30546,1,6500,60,1,0,1.30546,6500,0.15,4,1,1,100,10,0,1
,925,529,530,Highway,1,1.89493,1,6500,60,1,0,1.89493,6500,0.15,4,1,1,100,10,0,1
,926,529,531,Highway,1,1.12478,1,6500,60,1,0,1.12478,6500,0.15,4,1,1,100,10,0,1
,927,530,523,Highway,1,2.074,1,5000,60,1,0,2.074,5000,0.15,4,1,1,100,10,0,1
,928,530,529,Highway,1,1.89493,1,6500,60,1,0,1.89493,6500,0.15,4,1,1,100,10,0,1
,929,530,575,Highway,1,2.51509,1,5000,60,1,0,2.51509,5000,0.15,4,1,1,100,10,0,1
,930,530,577,Highway,1,0.8184,1,5000,60,1,0,0.8184,5000,0.15,4,1,1,100,10,0,1
,931,531,529,Highway,1,1.12478,1,6500,60,1,0,1.12478,6500,0.15,4,1,1,100,10,0,1
,932,531,532,Highway,1,1.403,1,6500,60,1,0,1.403,6500,0.15,4,1,1,100,10,0,1
,933,531,573,Highway,1,0.7446,1,3500,60,1,0,0.7446,3500,0.15,4,1,1,100,10,0,1
,934,531,574,Highway,1,2.24957,1,3500,60,1,0,2.24957,3500,0.15,4,1,1,100,10,0,1
,935,532,531,Highway,1,1.403,1,6500,60,1,0,1.403,6500,0.15,4,1,1,100,10,0,1
,936,532,533,Highway,1,1.22152,1,6500,60,1,0,1.22152,6500,0.15,4,1,1,100,10,0,1
,937,532,569,Highway,1,1.45508,1,5000,60,1,0,1.45508,5000,0.15,4,1,1,100,10,0,1
,938,532,574,Highway,1,1.70909,1,5000,60,1,0,1.70909,5000,0.15,4,1,1,100,10,0,1
,939,533,498,Highway,1,1.2276,1,6500,60,1,0,1.2276,6500,0.15,4,1,1,100,10,0,1
,940,533,532,Highway,1,1.22152,1,6500,60,1,0,1.22152,6500,0.15,4,1,1,100,10,0,1
,941,533,568,Highway,1,1.4892,1,5000,60,1,0,1.4892,5000,0.15,4,1,1,100,10,0,1
,942,533,569,Highway,1,0.854,1,5000,60,1,0,0.854,5000,0.15,4,1,1,100,10,0,1
,943,534,515,Highway,1,1.49543,1,3500,60,1,0,1.49543,3500,0.15,4,1,1,100,10,0,1
,944,534,543,Highway,1,2.95646,1,3500,60,1,0,2.95646,3500,0.15,4,1,1,100,10,0,1
,945,534,933,Highway,1,6.10762,1,3500,60,1,0,6.10762,3500,0.15,4,1,1,100,10,0,1
,946,535,438,Highway,1,7.09097,1,6500,60,1,0,7.09097,6500,0.15,4,1,1,100,10,0,1
,947,535,486,Highway,1,0.25151,1,6500,60,1,0,0.25151,6500,0.15,4,1,1,100,10,0,1
,948,535,487,Highway,1,3.49621,1,6500,60,1,0,3.49621,6500,0.15,4,1,1,100,10,0,1
,949,536,438,Highway,1,1.85925,1,5000,60,1,0,1.85925,5000,0.15,4,1,1,100,10,0,1
,950,536,537,Highway,1,2.94826,1,5000,60,1,0,2.94826,5000,0.15,4,1,1,100,10,0,1
,951,536,615,Highway,1,1.74784,1,2000,60,1,0,1.74784,2000,0.15,4,1,1,100,10,0,1
,952,537,399,Highway,1,3.93438,1,5000,60,1,0,3.93438,5000,0.15,4,1,1,100,10,0,1
,953,537,536,Highway,1,2.94826,1,5000,60,1,0,2.94826,5000,0.15,4,1,1,100,10,0,1
,954,537,608,Highway,1,2.693,1,5500,60,1,0,2.693,5500,0.15,4,1,1,100,10,0,1
,955,537,610,Highway,1,0.62208,1,5500,60,1,0,0.62208,5500,0.15,4,1,1,100,10,0,1
,956,538,409,Highway,1,1.40829,1,5000,60,1,0,1.40829,5000,0.15,4,1,1,100,10,0,1
,957,538,474,Highway,1,2.99149,1,5000,60,1,0,2.99149,5000,0.15,4,1,1,100,10,0,1
,958,538,699,Highway,1,0.71138,1,8000,60,1,0,0.71138,8000,0.15,4,1,1,100,10,0,1
,959,538,704,Highway,1,3.37435,1,8000,60,1,0,3.37435,8000,0.15,4,1,1,100,10,0,1
,960,539,409,Highway,1,2.55473,1,5000,60,1,0,2.55473,5000,0.15,4,1,1,100,10,0,1
,961,539,483,Highway,1,3.07733,1,5000,60,1,0,3.07733,5000,0.15,4,1,1,100,10,0,1
,962,539,694,Highway,1,1.15095,1,5000,60,1,0,1.15095,5000,0.15,4,1,1,100,10,0,1
,963,539,704,Highway,1,2.14196,1,5000,60,1,0,2.14196,5000,0.15,4,1,1,100,10,0,1
,964,540,438,Highway,1,1.50659,1,3500,60,1,0,1.50659,3500,0.15,4,1,1,100,10,0,1
,965,540,583,Highway,1,0.7421,1,3000,60,1,0,0.7421,3000,0.15,4,1,1,100,10,0,1
,966,540,622,Highway,1,2.046,1,3000,60,1,0,2.046,3000,0.15,4,1,1,100,10,0,1
,967,541,526,Highway,1,0.43988,1,3500,60,1,0,0.43988,3500,0.15,4,1,1,100,10,0,1
,968,541,582,Highway,1,2.91335,1,2500,60,1,0,2.91335,2500,0.15,4,1,1,100,10,0,1
,969,541,902,Highway,1,3.77264,1,2500,60,1,0,3.77264,2500,0.15,4,1,1,100,10,0,1
,970,542,527,Highway,1,0.61304,1,3500,60,1,0,0.61304,3500,0.15,4,1,1,100,10,0,1
,971,542,902,Highway,1,2.16614,1,10500,60,1,0,2.16614,10500,0.15,4,1,1,100,10,0,1
,972,542,903,Highway,1,4.21298,1,10500,60,1,0,4.21298,10500,0.15,4,1,1,100,10,0,1
,973,543,527,Highway,1,3.66203,1,3500,60,1,0,3.66203,3500,0.15,4,1,1,100,10,0,1
,974,543,534,Highway,1,2.95646,1,3500,60,1,0,2.95646,3500,0.15,4,1,1,100,10,0,1
,975,543,903,Highway,1,0.90683,1,3500,60,1,0,0.90683,3500,0.15,4,1,1,100,10,0,1
,976,544,515,Highway,1,0.305,1,3500,60,1,0,0.305,3500,0.15,4,1,1,100,10,0,1
,977,544,903,Highway,1,3.28268,1,5000,60,1,0,3.28268,5000,0.15,4,1,1,100,10,0,1
,978,544,904,Highway,1,2.51953,1,5000,60,1,0,2.51953,5000,0.15,4,1,1,100,10,0,1
,979,545,523,Highway,1,0.061,1,5000,60,1,0,0.061,5000,0.15,4,1,1,100,10,0,1
,980,545,524,Highway,1,3.715,1,5000,60,1,0,3.715,5000,0.15,4,1,1,100,10,0,1
,981,545,577,Highway,1,1.83508,1,4000,60,1,0,1.83508,4000,0.15,4,1,1,100,10,0,1
,982,545,580,Highway,1,1.10476,1,4000,60,1,0,1.10476,4000,0.15,4,1,1,100,10,0,1
,983,546,526,Highway,1,2.93815,1,3500,60,1,0,2.93815,3500,0.15,4,1,1,100,10,0,1
,984,546,527,Highway,1,3.24678,1,3500,60,1,0,3.24678,3500,0.15,4,1,1,100,10,0,1
,985,547,1,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,986,547,548,Highway,1,1.33783,1,3000,60,1,0,1.33783,3000,0.15,4,1,1,100,10,0,1
,987,547,549,Highway,1,2.38213,1,4500,60,1,0,2.38213,4500,0.15,4,1,1,100,10,0,1
,988,547,621,Highway,1,1.58365,1,5500,60,1,0,1.58365,5500,0.15,4,1,1,100,10,0,1
,989,548,2,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,990,548,547,Highway,1,1.33783,1,3000,60,1,0,1.33783,3000,0.15,4,1,1,100,10,0,1
,991,548,550,Highway,1,2.728,1,7000,60,1,0,2.728,7000,0.15,4,1,1,100,10,0,1
,992,548,552,Highway,1,2.43542,1,3000,60,1,0,2.43542,3000,0.15,4,1,1,100,10,0,1
,993,548,618,Highway,1,1.95295,1,7500,60,1,0,1.95295,7500,0.15,4,1,1,100,10,0,1
,994,549,3,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,995,549,547,Highway,1,2.38213,1,4500,60,1,0,2.38213,4500,0.15,4,1,1,100,10,0,1
,996,549,550,Highway,1,1.57423,1,5000,60,1,0,1.57423,5000,0.15,4,1,1,100,10,0,1
,997,549,551,Highway,1,3.1104,1,15500,60,1,0,3.1104,15500,0.15,4,1,1,100,10,0,1
,998,550,4,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,999,550,548,Highway,1,2.728,1,7000,60,1,0,2.728,7000,0.15,4,1,1,100,10,0,1
,1000,550,549,Highway,1,1.57423,1,5000,60,1,0,1.57423,5000,0.15,4,1,1,100,10,0,1
,1001,550,551,Highway,1,2.85204,1,7000,60,1,0,2.85204,7000,0.15,4,1,1,100,10,0,1
,1002,550,552,Highway,1,3.26564,1,2000,60,1,0,3.26564,2000,0.15,4,1,1,100,10,0,1
,1003,550,553,Highway,1,1.84619,1,3500,60,1,0,1.84619,3500,0.15,4,1,1,100,10,0,1
,1004,550,560,Highway,1,2.61945,1,3500,60,1,0,2.61945,3500,0.15,4,1,1,100,10,0,1
,1005,551,5,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1006,551,495,Highway,1,3.26962,1,7000,60,1,0,3.26962,7000,0.15,4,1,1,100,10,0,1
,1007,551,549,Highway,1,3.1104,1,15500,60,1,0,3.1104,15500,0.15,4,1,1,100,10,0,1
,1008,551,550,Highway,1,2.85204,1,7000,60,1,0,2.85204,7000,0.15,4,1,1,100,10,0,1
,1009,551,563,Highway,1,2.22043,1,20000,60,1,0,2.22043,20000,0.15,4,1,1,100,10,0,1
,1010,552,6,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1011,552,435,Highway,1,1.30973,1,4500,60,1,0,1.30973,4500,0.15,4,1,1,100,10,0,1
,1012,552,548,Highway,1,2.43542,1,3000,60,1,0,2.43542,3000,0.15,4,1,1,100,10,0,1
,1013,552,550,Highway,1,3.26564,1,2000,60,1,0,3.26564,2000,0.15,4,1,1,100,10,0,1
,1014,552,553,Highway,1,2.2112,1,8500,60,1,0,2.2112,8500,0.15,4,1,1,100,10,0,1
,1015,552,618,Highway,1,2.65122,1,5000,60,1,0,2.65122,5000,0.15,4,1,1,100,10,0,1
,1016,552,619,Highway,1,3.08699,1,9500,60,1,0,3.08699,9500,0.15,4,1,1,100,10,0,1
,1017,553,7,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1018,553,496,Highway,1,1.46907,1,6000,60,1,0,1.46907,6000,0.15,4,1,1,100,10,0,1
,1019,553,550,Highway,1,1.84619,1,3500,60,1,0,1.84619,3500,0.15,4,1,1,100,10,0,1
,1020,553,552,Highway,1,2.2112,1,8500,60,1,0,2.2112,8500,0.15,4,1,1,100,10,0,1
,1021,553,560,Highway,1,2.16185,1,7500,60,1,0,2.16185,7500,0.15,4,1,1,100,10,0,1
,1022,554,8,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1023,554,435,Highway,1,1.76057,1,4500,60,1,0,1.76057,4500,0.15,4,1,1,100,10,0,1
,1024,554,437,Highway,1,1.037,1,4000,60,1,0,1.037,4000,0.15,4,1,1,100,10,0,1
,1025,554,614,Highway,1,3.02427,1,3500,60,1,0,3.02427,3500,0.15,4,1,1,100,10,0,1
,1026,554,619,Highway,1,2.7987,1,2500,60,1,0,2.7987,2500,0.15,4,1,1,100,10,0,1
,1027,554,622,Highway,1,3.73248,1,2000,60,1,0,3.73248,2000,0.15,4,1,1,100,10,0,1
,1028,554,625,Highway,1,1.84418,1,7000,60,1,0,1.84418,7000,0.15,4,1,1,100,10,0,1
,1029,555,9,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1030,555,556,Highway,1,3.06339,1,7500,60,1,0,3.06339,7500,0.15,4,1,1,100,10,0,1
,1031,555,622,Highway,1,3.13542,1,4500,60,1,0,3.13542,4500,0.15,4,1,1,100,10,0,1
,1032,555,624,Highway,1,1.6116,1,5500,60,1,0,1.6116,5500,0.15,4,1,1,100,10,0,1
,1033,555,625,Highway,1,1.10476,1,13500,60,1,0,1.10476,13500,0.15,4,1,1,100,10,0,1
,1034,556,10,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1035,556,437,Highway,1,3.32156,1,4000,60,1,0,3.32156,4000,0.15,4,1,1,100,10,0,1
,1036,556,496,Highway,1,0.9836,1,6000,60,1,0,0.9836,6000,0.15,4,1,1,100,10,0,1
,1037,556,555,Highway,1,3.06339,1,7500,60,1,0,3.06339,7500,0.15,4,1,1,100,10,0,1
,1038,556,557,Highway,1,2.86959,1,6500,60,1,0,2.86959,6500,0.15,4,1,1,100,10,0,1
,1039,556,560,Highway,1,2.63362,1,4500,60,1,0,2.63362,4500,0.15,4,1,1,100,10,0,1
,1040,556,624,Highway,1,3.85219,1,1000,60,1,0,3.85219,1000,0.15,4,1,1,100,10,0,1
,1041,557,11,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1042,557,490,Highway,1,2.43542,1,5000,60,1,0,2.43542,5000,0.15,4,1,1,100,10,0,1
,1043,557,556,Highway,1,2.86959,1,6500,60,1,0,2.86959,6500,0.15,4,1,1,100,10,0,1
,1044,557,558,Highway,1,1.86624,1,5000,60,1,0,1.86624,5000,0.15,4,1,1,100,10,0,1
,1045,557,559,Highway,1,2.69645,1,5500,60,1,0,2.69645,5500,0.15,4,1,1,100,10,0,1
,1046,557,624,Highway,1,4.44966,1,2000,60,1,0,4.44966,2000,0.15,4,1,1,100,10,0,1
,1047,557,630,Highway,1,1.71778,1,8500,60,1,0,1.71778,8500,0.15,4,1,1,100,10,0,1
,1048,558,12,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1049,558,491,Highway,1,2.34672,1,6500,60,1,0,2.34672,6500,0.15,4,1,1,100,10,0,1
,1050,558,557,Highway,1,1.86624,1,5000,60,1,0,1.86624,5000,0.15,4,1,1,100,10,0,1
,1051,558,560,Highway,1,1.98695,1,4000,60,1,0,1.98695,4000,0.15,4,1,1,100,10,0,1
,1052,558,561,Highway,1,2.32121,1,10000,60,1,0,2.32121,10000,0.15,4,1,1,100,10,0,1
,1053,559,13,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1054,559,491,Highway,1,0.73707,1,6500,60,1,0,0.73707,6500,0.15,4,1,1,100,10,0,1
,1055,559,557,Highway,1,2.69645,1,5500,60,1,0,2.69645,5500,0.15,4,1,1,100,10,0,1
,1056,559,562,Highway,1,2.63432,1,12000,60,1,0,2.63432,12000,0.15,4,1,1,100,10,0,1
,1057,559,566,Highway,1,2.13848,1,7500,60,1,0,2.13848,7500,0.15,4,1,1,100,10,0,1
,1058,559,631,Highway,1,3.26564,1,5000,60,1,0,3.26564,5000,0.15,4,1,1,100,10,0,1
,1059,560,14,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1060,560,495,Highway,1,0.61304,1,7000,60,1,0,0.61304,7000,0.15,4,1,1,100,10,0,1
,1061,560,550,Highway,1,2.61945,1,3500,60,1,0,2.61945,3500,0.15,4,1,1,100,10,0,1
,1062,560,553,Highway,1,2.16185,1,7500,60,1,0,2.16185,7500,0.15,4,1,1,100,10,0,1
,1063,560,556,Highway,1,2.63362,1,4500,60,1,0,2.63362,4500,0.15,4,1,1,100,10,0,1
,1064,560,558,Highway,1,1.98695,1,4000,60,1,0,1.98695,4000,0.15,4,1,1,100,10,0,1
,1065,560,561,Highway,1,2.45899,1,11000,60,1,0,2.45899,11000,0.15,4,1,1,100,10,0,1
,1066,561,15,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1067,561,492,Highway,1,2.19685,1,9000,60,1,0,2.19685,9000,0.15,4,1,1,100,10,0,1
,1068,561,494,Highway,1,0.67377,1,10000,60,1,0,0.67377,10000,0.15,4,1,1,100,10,0,1
,1069,561,558,Highway,1,2.32121,1,10000,60,1,0,2.32121,10000,0.15,4,1,1,100,10,0,1
,1070,561,560,Highway,1,2.45899,1,11000,60,1,0,2.45899,11000,0.15,4,1,1,100,10,0,1
,1071,562,16,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1072,562,492,Highway,1,0.73707,1,9000,60,1,0,0.73707,9000,0.15,4,1,1,100,10,0,1
,1073,562,493,Highway,1,0.57547,1,14500,60,1,0,0.57547,14500,0.15,4,1,1,100,10,0,1
,1074,562,559,Highway,1,2.63432,1,12000,60,1,0,2.63432,12000,0.15,4,1,1,100,10,0,1
,1075,562,563,Highway,1,2.37587,1,500,60,1,0,2.37587,500,0.15,4,1,1,100,10,0,1
,1076,562,567,Highway,1,1.46907,1,12000,60,1,0,1.46907,12000,0.15,4,1,1,100,10,0,1
,1077,563,17,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,1078,563,494,Highway,1,2.20446,1,10000,60,1,0,2.20446,10000,0.15,4,1,1,100,10,0,1
,1079,563,551,Highway,1,2.22043,1,20000,60,1,0,2.22043,20000,0.15,4,1,1,100,10,0,1
,1080,563,562,Highway,1,2.37587,1,500,60,1,0,2.37587,500,0.15,4,1,1,100,10,0,1
,1081,563,564,Highway,1,1.50906,1,24000,60,1,0,1.50906,24000,0.15,4,1,1,100,10,0,1
,1082,564,18,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
