name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length_ml,length,lanes,capacity,original_capacity,free_speed,link_type,cost,VDF_fftt1,VDF_alpha1,VDF_beta1
,952,537,399,Highway,1,3.93438,6330.41742,2,2500,5000,96.54,1,0,3.93438,0.15,4
,953,537,536,Highway,1,2.94826,4743.75034,2,2500,5000,96.54,1,0,2.94826,0.15,4
,954,537,608,Highway,1,2.693,4333.037,2,2750,5500,96.54,1,0,2.693,0.15,4
,955,537,610,Highway,1,0.62208,1000.92672,2,2750,5500,96.54,1,0,0.62208,0.15,4
,956,538,409,Highway,1,1.40829,2265.93861,2,2500,5000,96.54,1,0,1.40829,0.15,4
,957,538,474,Highway,1,2.99149,4813.30741,2,2500,5000,96.54,1,0,2.99149,0.15,4
,958,538,699,Highway,1,0.71138,1144.61042,3,2666.666667,8000,96.54,1,0,0.71138,0.15,4
,959,538,704,Highway,1,3.37435,5429.32915,3,2666.666667,8000,96.54,1,0,3.37435,0.15,4
,960,539,409,Highway,1,2.55473,4110.56057,2,2500,5000,96.54,1,0,2.55473,0.15,4
,961,539,483,Highway,1,3.07733,4951.42397,2,2500,5000,96.54,1,0,3.07733,0.15,4
,962,539,694,Highway,1,1.15095,1851.87855,2,2500,5000,96.54,1,0,1.15095,0.15,4
,963,539,704,Highway,1,2.14196,3446.41364,2,2500,5000,96.54,1,0,2.14196,0.15,4
,964,540,438,Highway,1,1.50659,2424.10331,1,3500,3500,96.54,1,0,1.50659,0.15,4
,965,540,583,Highway,1,0.7421,1194.0389,1,3000,3000,96.54,1,0,0.7421,0.15,4
,966,540,622,Highway,1,2.046,3292.014,1,3000,3000,96.54,1,0,2.046,0.15,4
,967,541,526,Highway,1,0.43988,707.76692,1,3500,3500,96.54,1,0,0.43988,0.15,4
,968,541,582,Highway,1,2.91335,4687.58015,1,2500,2500,96.54,1,0,2.91335,0.15,4
,969,541,902,Highway,1,3.77264,6070.17776,1,2500,2500,96.54,1,0,3.77264,0.15,4
,970,542,527,Highway,1,0.61304,986.38136,1,3500,3500,96.54,1,0,0.61304,0.15,4
,971,542,902,Highway,1,2.16614,3485.31926,4,2625,10500,96.54,1,0,2.16614,0.15,4
,972,542,903,Highway,1,4.21298,6778.68482,4,2625,10500,96.54,1,0,4.21298,0.15,4
,973,543,527,Highway,1,3.66203,5892.20627,1,3500,3500,96.54,1,0,3.66203,0.15,4
,974,543,534,Highway,1,2.95646,4756.94414,1,3500,3500,96.54,1,0,2.95646,0.15,4
,975,543,903,Highway,1,0.90683,1459.08947,1,3500,3500,96.54,1,0,0.90683,0.15,4
,976,544,515,Highway,1,0.305,490.745,1,3500,3500,96.54,1,0,0.305,0.15,4
,977,544,903,Highway,1,3.28268,5281.83212,2,2500,5000,96.54,1,0,3.28268,0.15,4
,978,544,904,Highway,1,2.51953,4053.92377,2,2500,5000,96.54,1,0,2.51953,0.15,4
,979,545,523,Highway,1,0.061,98.149,2,2500,5000,96.54,1,0,0.061,0.15,4
,980,545,524,Highway,1,3.715,5977.435,2,2500,5000,96.54,1,0,3.715,0.15,4
,981,545,577,Highway,1,1.83508,2952.64372,1,4000,4000,96.54,1,0,1.83508,0.15,4
,982,545,580,Highway,1,1.10476,1777.55884,1,4000,4000,96.54,1,0,1.10476,0.15,4
,983,546,526,Highway,1,2.93815,4727.48335,1,3500,3500,96.54,1,0,2.93815,0.15,4
,984,546,527,Highway,1,3.24678,5224.06902,1,3500,3500,96.54,1,0,3.24678,0.15,4
,985,547,1,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,986,547,548,Highway,1,1.33783,2152.56847,1,3000,3000,96.54,1,0,1.33783,0.15,4
,987,547,549,Highway,1,2.38213,3832.84717,1,4500,4500,96.54,1,0,2.38213,0.15,4
,988,547,621,Highway,1,1.58365,2548.09285,2,2750,5500,96.54,1,0,1.58365,0.15,4
,989,548,2,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,990,548,547,Highway,1,1.33783,2152.56847,1,3000,3000,96.54,1,0,1.33783,0.15,4
,991,548,550,Highway,1,2.728,4389.352,2,3500,7000,96.54,1,0,2.728,0.15,4
,992,548,552,Highway,1,2.43542,3918.59078,1,3000,3000,96.54,1,0,2.43542,0.15,4
,993,548,618,Highway,1,1.95295,3142.29655,3,2500,7500,96.54,1,0,1.95295,0.15,4
,994,549,3,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,995,549,547,Highway,1,2.38213,3832.84717,1,4500,4500,96.54,1,0,2.38213,0.15,4
,996,549,550,Highway,1,1.57423,2532.93607,2,2500,5000,96.54,1,0,1.57423,0.15,4
,997,549,551,Highway,1,3.1104,5004.6336,6,2583.333333,15500,96.54,1,0,3.1104,0.15,4
,998,550,4,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,999,550,548,Highway,1,2.728,4389.352,2,3500,7000,96.54,1,0,2.728,0.15,4
,1000,550,549,Highway,1,1.57423,2532.93607,2,2500,5000,96.54,1,0,1.57423,0.15,4
,1001,550,551,Highway,1,2.85204,4588.93236,2,3500,7000,96.54,1,0,2.85204,0.15,4
,1002,550,552,Highway,1,3.26564,5254.41476,1,2000,2000,96.54,1,0,3.26564,0.15,4
,1003,550,553,Highway,1,1.84619,2970.51971,1,3500,3500,96.54,1,0,1.84619,0.15,4
,1004,550,560,Highway,1,2.61945,4214.69505,1,3500,3500,96.54,1,0,2.61945,0.15,4
,1005,551,5,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1006,551,495,Highway,1,3.26962,5260.81858,2,3500,7000,96.54,1,0,3.26962,0.15,4
,1007,551,549,Highway,1,3.1104,5004.6336,6,2583.333333,15500,96.54,1,0,3.1104,0.15,4
,1008,551,550,Highway,1,2.85204,4588.93236,2,3500,7000,96.54,1,0,2.85204,0.15,4
,1009,551,563,Highway,1,2.22043,3572.67187,8,2500,20000,96.54,1,0,2.22043,0.15,4
,1010,552,6,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1011,552,435,Highway,1,1.30973,2107.35557,1,4500,4500,96.54,1,0,1.30973,0.15,4
,1012,552,548,Highway,1,2.43542,3918.59078,1,3000,3000,96.54,1,0,2.43542,0.15,4
,1013,552,550,Highway,1,3.26564,5254.41476,1,2000,2000,96.54,1,0,3.26564,0.15,4
,1014,552,553,Highway,1,2.2112,3557.8208,3,2833.333333,8500,96.54,1,0,2.2112,0.15,4
,1015,552,618,Highway,1,2.65122,4265.81298,2,2500,5000,96.54,1,0,2.65122,0.15,4
,1016,552,619,Highway,1,3.08699,4966.96691,3,3166.666667,9500,96.54,1,0,3.08699,0.15,4
,1017,553,7,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1018,553,496,Highway,1,1.46907,2363.73363,2,3000,6000,96.54,1,0,1.46907,0.15,4
,1019,553,550,Highway,1,1.84619,2970.51971,1,3500,3500,96.54,1,0,1.84619,0.15,4
,1020,553,552,Highway,1,2.2112,3557.8208,3,2833.333333,8500,96.54,1,0,2.2112,0.15,4
,1021,553,560,Highway,1,2.16185,3478.41665,3,2500,7500,96.54,1,0,2.16185,0.15,4
,1022,554,8,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1023,554,435,Highway,1,1.76057,2832.75713,1,4500,4500,96.54,1,0,1.76057,0.15,4
,1024,554,437,Highway,1,1.037,1668.533,1,4000,4000,96.54,1,0,1.037,0.15,4
,1025,554,614,Highway,1,3.02427,4866.05043,1,3500,3500,96.54,1,0,3.02427,0.15,4
,1026,554,619,Highway,1,2.7987,4503.1083,1,2500,2500,96.54,1,0,2.7987,0.15,4
,1027,554,622,Highway,1,3.73248,6005.56032,1,2000,2000,96.54,1,0,3.73248,0.15,4
,1028,554,625,Highway,1,1.84418,2967.28562,2,3500,7000,96.54,1,0,1.84418,0.15,4
,1029,555,9,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1030,555,556,Highway,1,3.06339,4928.99451,3,2500,7500,96.54,1,0,3.06339,0.15,4
,1031,555,622,Highway,1,3.13542,5044.89078,1,4500,4500,96.54,1,0,3.13542,0.15,4
,1032,555,624,Highway,1,1.6116,2593.0644,2,2750,5500,96.54,1,0,1.6116,0.15,4
,1033,555,625,Highway,1,1.10476,1777.55884,5,2700,13500,96.54,1,0,1.10476,0.15,4
,1034,556,10,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1035,556,437,Highway,1,3.32156,5344.39004,1,4000,4000,96.54,1,0,3.32156,0.15,4
,1036,556,496,Highway,1,0.9836,1582.6124,2,3000,6000,96.54,1,0,0.9836,0.15,4
,1037,556,555,Highway,1,3.06339,4928.99451,3,2500,7500,96.54,1,0,3.06339,0.15,4
,1038,556,557,Highway,1,2.86959,4617.17031,2,3250,6500,96.54,1,0,2.86959,0.15,4
,1039,556,560,Highway,1,2.63362,4237.49458,1,4500,4500,96.54,1,0,2.63362,0.15,4
,1040,556,624,Highway,1,3.85219,6198.17371,1,1000,1000,96.54,1,0,3.85219,0.15,4
,1041,557,11,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1042,557,490,Highway,1,2.43542,3918.59078,2,2500,5000,96.54,1,0,2.43542,0.15,4
,1043,557,556,Highway,1,2.86959,4617.17031,2,3250,6500,96.54,1,0,2.86959,0.15,4
,1044,557,558,Highway,1,1.86624,3002.78016,2,2500,5000,96.54,1,0,1.86624,0.15,4
,1045,557,559,Highway,1,2.69645,4338.58805,2,2750,5500,96.54,1,0,2.69645,0.15,4
,1046,557,624,Highway,1,4.44966,7159.50294,1,2000,2000,96.54,1,0,4.44966,0.15,4
,1047,557,630,Highway,1,1.71778,2763.90802,3,2833.333333,8500,96.54,1,0,1.71778,0.15,4
,1048,558,12,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1049,558,491,Highway,1,2.34672,3775.87248,2,3250,6500,96.54,1,0,2.34672,0.15,4
,1050,558,557,Highway,1,1.86624,3002.78016,2,2500,5000,96.54,1,0,1.86624,0.15,4
,1051,558,560,Highway,1,1.98695,3197.00255,1,4000,4000,96.54,1,0,1.98695,0.15,4
,1052,558,561,Highway,1,2.32121,3734.82689,4,2500,10000,96.54,1,0,2.32121,0.15,4
,1053,559,13,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1054,559,491,Highway,1,0.73707,1185.94563,2,3250,6500,96.54,1,0,0.73707,0.15,4
,1055,559,557,Highway,1,2.69645,4338.58805,2,2750,5500,96.54,1,0,2.69645,0.15,4
,1056,559,562,Highway,1,2.63432,4238.62088,4,3000,12000,96.54,1,0,2.63432,0.15,4
,1057,559,566,Highway,1,2.13848,3440.81432,3,2500,7500,96.54,1,0,2.13848,0.15,4
,1058,559,631,Highway,1,3.26564,5254.41476,2,2500,5000,96.54,1,0,3.26564,0.15,4
,1059,560,14,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1060,560,495,Highway,1,0.61304,986.38136,2,3500,7000,96.54,1,0,0.61304,0.15,4
,1061,560,550,Highway,1,2.61945,4214.69505,1,3500,3500,96.54,1,0,2.61945,0.15,4
,1062,560,553,Highway,1,2.16185,3478.41665,3,2500,7500,96.54,1,0,2.16185,0.15,4
,1063,560,556,Highway,1,2.63362,4237.49458,1,4500,4500,96.54,1,0,2.63362,0.15,4
,1064,560,558,Highway,1,1.98695,3197.00255,1,4000,4000,96.54,1,0,1.98695,0.15,4
,1065,560,561,Highway,1,2.45899,3956.51491,4,2750,11000,96.54,1,0,2.45899,0.15,4
,1066,561,15,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1067,561,492,Highway,1,2.19685,3534.73165,3,3000,9000,96.54,1,0,2.19685,0.15,4
,1068,561,494,Highway,1,0.67377,1084.09593,4,2500,10000,96.54,1,0,0.67377,0.15,4
,1069,561,558,Highway,1,2.32121,3734.82689,4,2500,10000,96.54,1,0,2.32121,0.15,4
,1070,561,560,Highway,1,2.45899,3956.51491,4,2750,11000,96.54,1,0,2.45899,0.15,4
,1071,562,16,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1072,562,492,Highway,1,0.73707,1185.94563,3,3000,9000,96.54,1,0,0.73707,0.15,4
,1073,562,493,Highway,1,0.57547,925.93123,5,2900,14500,96.54,1,0,0.57547,0.15,4
,1074,562,559,Highway,1,2.63432,4238.62088,4,3000,12000,96.54,1,0,2.63432,0.15,4
,1075,562,563,Highway,1,2.37587,3822.77483,1,500,500,96.54,1,0,2.37587,0.15,4
,1076,562,567,Highway,1,1.46907,2363.73363,4,3000,12000,96.54,1,0,1.46907,0.15,4
,1077,563,17,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1078,563,494,Highway,1,2.20446,3546.97614,4,2500,10000,96.54,1,0,2.20446,0.15,4
,1079,563,551,Highway,1,2.22043,3572.67187,8,2500,20000,96.54,1,0,2.22043,0.15,4
,1080,563,562,Highway,1,2.37587,3822.77483,1,500,500,96.54,1,0,2.37587,0.15,4
,1081,563,564,Highway,1,1.50906,2428.07754,9,2666.666667,24000,96.54,1,0,1.50906,0.15,4
,1082,564,18,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1083,564,493,Highway,1,1.82797,2941.20373,5,2900,14500,96.54,1,0,1.82797,0.15,4
,1084,564,563,Highway,1,1.50906,2428.07754,9,2666.666667,24000,96.54,1,0,1.50906,0.15,4
,1085,564,565,Highway,1,1.48419,2388.06171,5,2800,14000,96.54,1,0,1.48419,0.15,4
,1086,565,19,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1087,565,564,Highway,1,1.48419,2388.06171,5,2800,14000,96.54,1,0,1.48419,0.15,4
,1088,565,568,Highway,1,1.53594,2471.32746,4,3000,12000,96.54,1,0,1.53594,0.15,4
,1089,565,569,Highway,1,3.039,4889.751,2,3250,6500,96.54,1,0,3.039,0.15,4
,1090,566,20,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1091,566,500,Highway,1,1.54319,2482.99271,1,4500,4500,96.54,1,0,1.54319,0.15,4
,1092,566,559,Highway,1,2.13848,3440.81432,3,2500,7500,96.54,1,0,2.13848,0.15,4
,1093,566,567,Highway,1,2.5489,4101.1801,2,2500,5000,96.54,1,0,2.5489,0.15,4
,1094,566,631,Highway,1,2.89027,4650.44443,1,2000,2000,96.54,1,0,2.89027,0.15,4
,1095,567,21,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1096,567,499,Highway,1,1.525,2453.725,5,2500,12500,96.54,1,0,1.525,0.15,4
,1097,567,562,Highway,1,1.46907,2363.73363,4,3000,12000,96.54,1,0,1.46907,0.15,4
,1098,567,566,Highway,1,2.5489,4101.1801,2,2500,5000,96.54,1,0,2.5489,0.15,4
,1099,568,22,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1100,568,533,Highway,1,1.4892,2396.1228,2,2500,5000,96.54,1,0,1.4892,0.15,4
,1101,568,565,Highway,1,1.53594,2471.32746,4,3000,12000,96.54,1,0,1.53594,0.15,4
,1102,568,574,Highway,1,2.05779,3310.98411,7,2500,17500,96.54,1,0,2.05779,0.15,4
,1103,569,23,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1104,569,499,Highway,1,1.04948,1688.61332,5,2500,12500,96.54,1,0,1.04948,0.15,4
,1105,569,532,Highway,1,1.45508,2341.22372,2,2500,5000,96.54,1,0,1.45508,0.15,4
,1106,569,533,Highway,1,0.854,1374.086,2,2500,5000,96.54,1,0,0.854,0.15,4
,1107,569,565,Highway,1,3.039,4889.751,2,3250,6500,96.54,1,0,3.039,0.15,4
,1108,569,570,Highway,1,2.64067,4248.83803,3,3000,9000,96.54,1,0,2.64067,0.15,4
,1109,569,572,Highway,1,3.7185,5983.0665,1,3500,3500,96.54,1,0,3.7185,0.15,4
,1110,569,573,Highway,1,3.05549,4916.28341,2,3000,6000,96.54,1,0,3.05549,0.15,4
,1111,570,24,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1112,570,500,Highway,1,0.671,1079.639,1,4500,4500,96.54,1,0,0.671,0.15,4
,1113,570,569,Highway,1,2.64067,4248.83803,3,3000,9000,96.54,1,0,2.64067,0.15,4
,1114,570,571,Highway,1,3.50312,5636.52008,1,3000,3000,96.54,1,0,3.50312,0.15,4
,1115,570,572,Highway,1,2.50769,4034.87321,2,2750,5500,96.54,1,0,2.50769,0.15,4
,1116,571,25,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1117,571,501,Highway,1,1.12478,1809.77102,2,2750,5500,96.54,1,0,1.12478,0.15,4
,1118,571,570,Highway,1,3.50312,5636.52008,1,3000,3000,96.54,1,0,3.50312,0.15,4
,1119,571,572,Highway,1,3.08879,4969.86311,2,3000,6000,96.54,1,0,3.08879,0.15,4
,1120,571,631,Highway,1,3.84735,6190.38615,1,2000,2000,96.54,1,0,3.84735,0.15,4
,1121,571,632,Highway,1,3.22609,5190.77881,1,2500,2500,96.54,1,0,3.22609,0.15,4
,1122,571,634,Highway,1,3.77313,6070.96617,1,2000,2000,96.54,1,0,3.77313,0.15,4
,1123,571,637,Highway,1,2.14283,3447.81347,1,3500,3500,96.54,1,0,2.14283,0.15,4
,1124,572,26,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1125,572,569,Highway,1,3.7185,5983.0665,1,3500,3500,96.54,1,0,3.7185,0.15,4
,1126,572,570,Highway,1,2.50769,4034.87321,2,2750,5500,96.54,1,0,2.50769,0.15,4
,1127,572,571,Highway,1,3.08879,4969.86311,2,3000,6000,96.54,1,0,3.08879,0.15,4
,1128,572,573,Highway,1,2.63432,4238.62088,2,3250,6500,96.54,1,0,2.63432,0.15,4
,1129,572,576,Highway,1,2.37978,3829.06602,3,2833.333333,8500,96.54,1,0,2.37978,0.15,4
,1130,572,637,Highway,1,3.62835,5838.01515,1,2500,2500,96.54,1,0,3.62835,0.15,4
,1131,573,27,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1132,573,528,Highway,1,2.39148,3847.89132,1,4000,4000,96.54,1,0,2.39148,0.15,4
,1133,573,531,Highway,1,0.7446,1198.0614,1,3500,3500,96.54,1,0,0.7446,0.15,4
,1134,573,569,Highway,1,3.05549,4916.28341,2,3000,6000,96.54,1,0,3.05549,0.15,4
,1135,573,572,Highway,1,2.63432,4238.62088,2,3250,6500,96.54,1,0,2.63432,0.15,4
,1136,573,577,Highway,1,2.93815,4727.48335,2,3250,6500,96.54,1,0,2.93815,0.15,4
,1137,574,28,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1138,574,531,Highway,1,2.24957,3619.55813,1,3500,3500,96.54,1,0,2.24957,0.15,4
,1139,574,532,Highway,1,1.70909,2749.92581,2,2500,5000,96.54,1,0,1.70909,0.15,4
,1140,574,568,Highway,1,2.05779,3310.98411,7,2500,17500,96.54,1,0,2.05779,0.15,4
,1141,574,575,Highway,1,2.93118,4716.26862,6,2666.666667,16000,96.54,1,0,2.93118,0.15,4
,1142,575,29,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1143,575,528,Highway,1,1.14609,1844.05881,1,4000,4000,96.54,1,0,1.14609,0.15,4
,1144,575,530,Highway,1,2.51509,4046.77981,2,2500,5000,96.54,1,0,2.51509,0.15,4
,1145,575,574,Highway,1,2.93118,4716.26862,6,2666.666667,16000,96.54,1,0,2.93118,0.15,4
,1146,575,580,Highway,1,3.6544,5879.9296,1,4000,4000,96.54,1,0,3.6544,0.15,4
,1147,575,581,Highway,1,2.62371,4221.54939,6,2500,15000,96.54,1,0,2.62371,0.15,4
,1148,576,30,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1149,576,572,Highway,1,2.37978,3829.06602,3,2833.333333,8500,96.54,1,0,2.37978,0.15,4
,1150,576,577,Highway,1,3.03349,4880.88541,1,2000,2000,96.54,1,0,3.03349,0.15,4
,1151,576,578,Highway,1,3.44258,5539.11122,1,2000,2000,96.54,1,0,3.44258,0.15,4
,1152,576,637,Highway,1,3.25537,5237.89033,1,4000,4000,96.54,1,0,3.25537,0.15,4
,1153,576,643,Highway,1,1.65714,2666.33826,1,3000,3000,96.54,1,0,1.65714,0.15,4
,1154,577,31,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1155,577,530,Highway,1,0.8184,1316.8056,2,2500,5000,96.54,1,0,0.8184,0.15,4
,1156,577,545,Highway,1,1.83508,2952.64372,1,4000,4000,96.54,1,0,1.83508,0.15,4
,1157,577,573,Highway,1,2.93815,4727.48335,2,3250,6500,96.54,1,0,2.93815,0.15,4
,1158,577,576,Highway,1,3.03349,4880.88541,1,2000,2000,96.54,1,0,3.03349,0.15,4
,1159,577,578,Highway,1,2.51213,4042.01717,3,2666.666667,8000,96.54,1,0,2.51213,0.15,4
,1160,578,32,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1161,578,507,Highway,1,5.15657,8296.92113,1,1500,1500,96.54,1,0,5.15657,0.15,4
,1162,578,524,Highway,1,2.74568,4417.79912,2,2750,5500,96.54,1,0,2.74568,0.15,4
,1163,578,576,Highway,1,3.44258,5539.11122,1,2000,2000,96.54,1,0,3.44258,0.15,4
,1164,578,577,Highway,1,2.51213,4042.01717,3,2666.666667,8000,96.54,1,0,2.51213,0.15,4
,1165,578,579,Highway,1,3.51902,5662.10318,1,2000,2000,96.54,1,0,3.51902,0.15,4
,1166,578,580,Highway,1,3.05061,4908.43149,1,2500,2500,96.54,1,0,3.05061,0.15,4
,1167,578,643,Highway,1,2.3188,3730.9492,4,3000,12000,96.54,1,0,2.3188,0.15,4
,1168,578,645,Highway,1,3.14904,5066.80536,2,3000,6000,96.54,1,0,3.14904,0.15,4
,1169,579,33,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1170,579,578,Highway,1,3.51902,5662.10318,1,2000,2000,96.54,1,0,3.51902,0.15,4
,1171,579,580,Highway,1,2.56273,4123.43257,3,2500,7500,96.54,1,0,2.56273,0.15,4
,1172,579,582,Highway,1,3.41872,5500.72048,1,1500,1500,96.54,1,0,3.41872,0.15,4
,1173,579,647,Highway,1,2.26687,3647.39383,2,2750,5500,96.54,1,0,2.26687,0.15,4
,1174,579,656,Highway,1,3.49195,5618.54755,1,3000,3000,96.54,1,0,3.49195,0.15,4
,1175,580,34,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1176,580,545,Highway,1,1.10476,1777.55884,1,4000,4000,96.54,1,0,1.10476,0.15,4
,1177,580,575,Highway,1,3.6544,5879.9296,1,4000,4000,96.54,1,0,3.6544,0.15,4
,1178,580,578,Highway,1,3.05061,4908.43149,1,2500,2500,96.54,1,0,3.05061,0.15,4
,1179,580,579,Highway,1,2.56273,4123.43257,3,2500,7500,96.54,1,0,2.56273,0.15,4
,1180,580,581,Highway,1,3.6544,5879.9296,1,1000,1000,96.54,1,0,3.6544,0.15,4
,1181,580,582,Highway,1,3.62835,5838.01515,1,3500,3500,96.54,1,0,3.62835,0.15,4
,1182,581,35,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1183,581,575,Highway,1,2.62371,4221.54939,6,2500,15000,96.54,1,0,2.62371,0.15,4
,1184,581,580,Highway,1,3.6544,5879.9296,1,1000,1000,96.54,1,0,3.6544,0.15,4
,1185,581,582,Highway,1,3.66457,5896.29313,3,2500,7500,96.54,1,0,3.66457,0.15,4
,1186,582,36,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1187,582,541,Highway,1,2.91335,4687.58015,1,2500,2500,96.54,1,0,2.91335,0.15,4
,1188,582,579,Highway,1,3.41872,5500.72048,1,1500,1500,96.54,1,0,3.41872,0.15,4
,1189,582,580,Highway,1,3.62835,5838.01515,1,3500,3500,96.54,1,0,3.62835,0.15,4
,1190,582,581,Highway,1,3.66457,5896.29313,3,2500,7500,96.54,1,0,3.66457,0.15,4
,1191,582,660,Highway,1,4.07195,6551.76755,1,3500,3500,96.54,1,0,4.07195,0.15,4
,1192,583,37,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1193,583,540,Highway,1,0.7421,1194.0389,1,3000,3000,96.54,1,0,0.7421,0.15,4
,1194,584,38,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1195,584,394,Highway,1,4.77245,7678.87205,1,500,500,96.54,1,0,4.77245,0.15,4
,1196,584,395,Highway,1,3.87386,6233.04074,1,3500,3500,96.54,1,0,3.87386,0.15,4
,1197,584,586,Highway,1,4.41776,7108.17584,1,4000,4000,96.54,1,0,4.41776,0.15,4
,1198,584,588,Highway,1,4.55503,7329.04327,1,2500,2500,96.54,1,0,4.55503,0.15,4
,1199,584,605,Highway,1,5.24742,8443.09878,1,1500,1500,96.54,1,0,5.24742,0.15,4
,1200,584,710,Highway,1,4.70926,7577.19934,1,1000,1000,96.54,1,0,4.70926,0.15,4
,1201,584,712,Highway,1,4.70689,7573.38601,1,2000,2000,96.54,1,0,4.70689,0.15,4
,1202,584,768,Highway,1,5.97831,9619.10079,2,2500,5000,96.54,1,0,5.97831,0.15,4
,1203,584,808,Highway,1,6.26996,10088.36564,1,500,500,96.54,1,0,6.26996,0.15,4
,1204,585,39,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1205,585,401,Highway,1,1.00047,1609.75623,2,3000,6000,96.54,1,0,1.00047,0.15,4
,1206,585,586,Highway,1,3.05,4907.45,1,3000,3000,96.54,1,0,3.05,0.15,4
,1207,585,587,Highway,1,2.928,4711.152,2,3000,6000,96.54,1,0,2.928,0.15,4
,1208,585,771,Highway,1,3.05,4907.45,1,3000,3000,96.54,1,0,3.05,0.15,4
,1209,586,40,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1210,586,584,Highway,1,4.41776,7108.17584,1,4000,4000,96.54,1,0,4.41776,0.15,4
,1211,586,585,Highway,1,3.05,4907.45,1,3000,3000,96.54,1,0,3.05,0.15,4
,1212,586,588,Highway,1,2.92864,4712.18176,2,2750,5500,96.54,1,0,2.92864,0.15,4
,1213,586,772,Highway,1,2.86765,4614.04885,1,3000,3000,96.54,1,0,2.86765,0.15,4
,1214,587,41,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,1215,587,400,Highway,1,1.00973,1624.65557,1,500,500,96.54,1,0,1.00973,0.15,4
,1216,587,585,Highway,1,2.928,4711.152,2,3000,6000,96.54,1,0,2.928,0.15,4
,1217,587,588,Highway,1,2.989,4809.301,2,3000,6000,96.54,1,0,2.989,0.15,4
