first_column,route_seq_id,o_zone_id,d_zone_id,o_super_zone_index,d_super_zone_index,od_pair_key,information_type,mode_type,demand_period,volume,distance_km,distance_mile,travel_time,FFTT,co2,nox,OD_based_UE_relative_gap_compared_to_least_time_path_travel_time,path_based_UE_gap,path_based_relative_UE_gap,preload_volume_from_route_input_file,ODME_volume_before,ODME_volume_after,ODME_volume_diff,SIMU_volume,SIMU_travel_time,toll,number_of_nodes,node_sequence,link_id_sequence,geometry,link_special_flag_sequence,sequential_link_delay,sequential_link_FFTT,DTM_OD_impact,DTM_path_impact,DTM_#_of_lane_closure_links,lane_closure_link_vector,DTM_new_path_generated,DTM_volume_before,DTM_volume_after,DTM_volume_diff, DTM_TT_0,DTM_Vol_0,
0,450,8,9,7,8,8->9,0,auto,am,0.0000,11.0000,6.8365,60.2248,11.0000,8.688194,0.001080,0.0000,35.5828,0.3373,0.0000,0.0000,0.0000,0.0000,0,60.2248,0.0000,4,8;6;5;9;,19;15;13;,"LINESTRING (-96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.731241 43.548596)",,29.616;6.924;12.684;,2.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,451,8,9,7,8,8->9,0,auto,am,0.0000,35.0000,21.7526,105.5159,35.0000,18.700330,0.003160,0.0000,80.8684,0.7665,0.0000,0.0000,0.0000,0.0000,0,105.5159,0.0000,9,8;6;2;1;3;12;11;10;9;,19;14;3;2;7;36;32;26;,"LINESTRING (-96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271, -96.731241 43.548596)",,29.616;4.835;0.014;0.077;0.188;13.061;15.949;6.777;,2.000;5.000;6.000;4.000;4.000;6.000;5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,452,8,9,7,8,8->9,0,auto,am,0.0000,18.0000,11.1871,67.6964,18.0000,10.579206,0.001497,0.0000,43.0378,0.4079,0.0000,0.0000,0.0000,0.0000,0,67.6964,0.0000,5,8;16;17;10;9;,22;49;51;26;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280, -96.731438 43.545271, -96.731241 43.548596)",,11.710;12.018;19.193;6.777;,5.000;2.000;8.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,453,8,10,7,9,8->10,0,auto,am,1600.0000,13.0000,8.0796,34.1965,13.0000,6.023458,0.000999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,34.1965,0.0000,3,8;9;10;,21;25;,"LINESTRING (-96.711382 43.562324, -96.731241 43.548596, -96.731438 43.545271)",,14.630;6.566;,10.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,454,8,10,7,9,8->10,0,auto,am,0.0000,9.0000,5.5935,54.0105,9.0000,7.622388,0.000907,0.0000,19.7910,0.1876,0.0000,0.0000,0.0000,0.0000,0,54.0105,0.0000,3,8;16;10;,22;48;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.731438 43.545271)",,11.710;33.301;,5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,455,8,10,7,9,8->10,0,auto,am,0.0000,32.0000,19.8881,95.7394,32.0000,17.108502,0.002921,0.0000,61.5237,0.5831,0.0000,0.0000,0.0000,0.0000,0,95.7394,0.0000,8,8;6;2;1;3;12;11;10;,19;14;3;2;7;36;32;,"LINESTRING (-96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.731438 43.545271)",,29.616;4.835;0.014;0.077;0.188;13.061;15.949;,2.000;5.000;6.000;4.000;4.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,456,8,10,7,9,8->10,0,auto,am,0.0000,15.0000,9.3226,57.9199,15.0000,8.987378,0.001258,0.0000,23.6931,0.2246,0.0000,0.0000,0.0000,0.0000,0,57.9199,0.0000,4,8;16;17;10;,22;49;51;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280, -96.731438 43.545271)",,11.710;12.018;19.193;,5.000;2.000;8.000;,0,,,,,,,,,-1.000000,0.000000,
0,457,8,10,7,9,8->10,0,auto,am,0.0000,12.0000,7.4580,54.1372,12.0000,8.327664,0.001161,0.0000,19.9325,0.1889,0.0000,0.0000,0.0000,0.0000,0,54.1372,0.0000,5,8;7;18;16;10;,20;18;55;48;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271)",,7.458;0.244;1.135;33.301;,3.000;2.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,458,8,11,7,10,8->11,0,auto,am,58.6298,14.0000,8.7011,56.0506,14.0000,8.860411,0.001286,0.0010,0.6713,0.0064,0.0000,0.0000,0.0000,0.0000,0,56.0506,0.0000,5,8;6;5;4;11;,19;15;11;10;,"LINESTRING (-96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.746841 43.544131)",,29.616;6.924;1.182;4.328;,2.000;4.000;2.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,459,8,11,7,10,8->11,0,auto,am,6.5033,23.0000,14.2946,56.0400,23.0000,10.264571,0.001781,0.0010,0.6742,0.0064,0.0000,0.0000,0.0000,0.0000,0,56.0400,0.0000,5,8;9;5;4;11;,21;23;11;10;,"LINESTRING (-96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.746841 43.544131)",,14.630;12.899;1.182;4.328;,10.000;5.000;2.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,460,8,11,7,10,8->11,0,auto,am,734.8670,18.0000,11.1871,55.3700,18.0000,9.222724,0.001428,0.0010,3.9232,0.0383,0.0000,0.0000,0.0000,0.0000,0,55.3700,0.0000,4,8;9;10;11;,21;25;27;,"LINESTRING (-96.711382 43.562324, -96.731241 43.548596, -96.731438 43.545271, -96.746841 43.544131)",,14.630;6.566;16.173;,10.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,461,8,11,7,10,8->11,0,auto,am,0.0000,27.0000,16.7806,74.7906,27.0000,13.934712,0.002493,0.0010,19.3936,0.1838,0.0000,0.0000,0.0000,0.0000,0,74.7906,0.0000,7,8;6;2;1;3;12;11;,19;14;3;2;7;36;,"LINESTRING (-96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131)",,29.616;4.835;0.014;0.077;0.188;13.061;,2.000;5.000;6.000;4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,462,8,11,7,10,8->11,0,auto,am,0.0000,14.0000,8.7011,75.1840,14.0000,10.821654,0.001336,0.0010,19.7910,0.1876,0.0000,0.0000,0.0000,0.0000,0,75.1840,0.0000,4,8;16;10;11;,22;48;27;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.731438 43.545271, -96.746841 43.544131)",,11.710;33.301;16.173;,5.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,463,8,11,7,10,8->11,0,auto,am,0.0000,20.0000,12.4301,79.0934,20.0000,12.186644,0.001688,0.0010,23.6931,0.2246,0.0000,0.0000,0.0000,0.0000,0,79.0934,0.0000,5,8;16;17;10;11;,22;49;51;27;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280, -96.731438 43.545271, -96.746841 43.544131)",,11.710;12.018;19.193;16.173;,5.000;2.000;8.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,464,8,11,7,10,8->11,0,auto,am,0.0000,17.0000,10.5656,75.3107,17.0000,11.526930,0.001590,0.0010,19.9325,0.1889,0.0000,0.0000,0.0000,0.0000,0,75.3107,0.0000,6,8;7;18;16;10;11;,20;18;55;48;27;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271, -96.746841 43.544131)",,7.458;0.244;1.135;33.301;16.173;,3.000;2.000;3.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,465,8,12,7,11,8->12,0,auto,am,295.2468,21.0000,13.0516,55.7291,21.0000,10.804986,0.002018,0.0006,0.0649,0.0006,0.0000,0.0000,0.0000,0.0000,0,55.7291,0.0000,6,8;6;2;1;3;12;,19;14;3;2;7;,"LINESTRING (-96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941)",,29.616;4.835;0.014;0.077;0.188;,2.000;5.000;6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,466,8,12,7,11,8->12,0,auto,am,211.3310,16.0000,9.9441,55.6642,16.0000,9.403021,0.001501,0.0006,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0,55.6642,0.0000,6,8;6;5;4;3;12;,19;15;11;8;7;,"LINESTRING (-96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941)",,29.616;6.924;1.182;1.754;0.188;,2.000;4.000;2.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,467,8,12,7,11,8->12,0,auto,am,93.4222,25.0000,15.5376,55.6536,25.0000,10.807181,0.001996,0.0006,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0,55.6536,0.0000,6,8;9;5;4;3;12;,21;23;11;8;7;,"LINESTRING (-96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941)",,14.630;12.899;1.182;1.754;0.188;,10.000;5.000;2.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,468,8,13,7,12,8->13,0,auto,am,295.2468,24.0000,14.9161,58.8881,24.0000,11.836261,0.002286,0.0006,0.0649,0.0006,0.0000,0.0000,0.0000,0.0000,0,58.8881,0.0000,7,8;6;2;1;3;12;13;,19;14;3;2;7;37;,"LINESTRING (-96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)",,29.616;4.835;0.014;0.077;0.188;0.159;,2.000;5.000;6.000;4.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,469,8,13,7,12,8->13,0,auto,am,211.3310,19.0000,11.8086,58.8232,19.0000,10.434296,0.001769,0.0006,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0,58.8232,0.0000,7,8;6;5;4;3;12;13;,19;15;11;8;7;37;,"LINESTRING (-96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)",,29.616;6.924;1.182;1.754;0.188;0.159;,2.000;4.000;2.000;4.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,470,8,13,7,12,8->13,0,auto,am,93.4222,28.0000,17.4021,58.8126,28.0000,11.838456,0.002264,0.0006,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0,58.8126,0.0000,7,8;9;5;4;3;12;13;,21;23;11;8;7;37;,"LINESTRING (-96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)",,14.630;12.899;1.182;1.754;0.188;0.159;,10.000;5.000;2.000;4.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,471,8,14,7,13,8->14,0,auto,am,0.0000,31.0000,19.2666,99.4895,31.0000,17.386571,0.002895,0.0033,38.6709,0.3665,0.0000,0.0000,0.0000,0.0000,0,99.4895,0.0000,8,8;6;2;1;3;12;11;14;,19;14;3;2;7;36;34;,"LINESTRING (-96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941, -96.746841 43.544131, -96.751035 43.529306)",,29.616;4.835;0.014;0.077;0.188;13.061;20.699;,2.000;5.000;6.000;4.000;4.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,472,8,14,7,13,8->14,0,auto,am,0.0000,24.0000,14.9161,103.7923,24.0000,15.638503,0.002090,0.0033,42.9703,0.4073,0.0000,0.0000,0.0000,0.0000,0,103.7923,0.0000,6,8;16;17;10;11;14;,22;49;51;27;34;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280, -96.731438 43.545271, -96.746841 43.544131, -96.751035 43.529306)",,11.710;12.018;19.193;16.173;20.699;,5.000;2.000;8.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,473,8,14,7,13,8->14,0,auto,am,0.0000,23.0000,14.2946,99.4174,23.0000,15.218679,0.002096,0.0033,38.6083,0.3659,0.0000,0.0000,0.0000,0.0000,0,99.4174,0.0000,7,8;7;18;16;10;15;14;,20;18;55;48;28;44;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271, -96.731504 43.529401, -96.751035 43.529306)",,7.458;0.244;1.135;33.301;18.218;16.062;,3.000;2.000;3.000;4.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,474,8,14,7,13,8->14,0,auto,am,0.0000,17.0000,10.5656,66.9913,17.0000,10.365497,0.001446,0.0033,6.1539,0.0583,0.0000,0.0000,0.0000,0.0000,0,66.9913,0.0000,6,8;16;17;19;15;14;,22;49;53;57;44;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591, -96.731504 43.529401, -96.751035 43.529306)",,11.710;12.018;7.098;3.105;16.062;,5.000;2.000;2.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,475,8,14,7,13,8->14,0,auto,am,347.8482,21.0000,13.0516,60.7981,21.0000,10.556195,0.001729,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.7981,0.0000,7,8;7;18;20;19;15;14;,20;18;56;61;57;44;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.751035 43.529306)",,7.458;0.244;1.220;11.710;3.105;16.062;,3.000;2.000;4.000;4.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,476,8,14,7,13,8->14,0,auto,am,52.1518,22.0000,13.6731,62.3316,22.0000,10.900593,0.001801,0.0033,1.5312,0.0145,0.0000,0.0000,0.0000,0.0000,0,62.3316,0.0000,7,8;7;18;20;22;23;14;,20;18;56;63;70;71;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.751035 43.529306)",,7.458;0.244;1.220;6.911;16.283;8.216;,3.000;2.000;4.000;5.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,477,8,15,7,14,8->15,0,auto,am,0.0000,18.0000,11.1871,78.3555,18.0000,12.032064,0.001668,0.0000,38.6083,0.3659,0.0000,0.0000,0.0000,0.0000,0,78.3555,0.0000,6,8;7;18;16;10;15;,20;18;55;48;28;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271, -96.731504 43.529401)",,7.458;0.244;1.135;33.301;18.218;,3.000;2.000;3.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,478,8,15,7,14,8->15,0,auto,am,0.0000,12.0000,7.4580,45.9293,12.0000,7.178882,0.001018,0.0000,6.1539,0.0583,0.0000,0.0000,0.0000,0.0000,0,45.9293,0.0000,5,8;16;17;19;15;,22;49;53;57;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591, -96.731504 43.529401)",,11.710;12.018;7.098;3.105;,5.000;2.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,479,8,15,7,14,8->15,0,auto,am,600.0000,16.0000,9.9441,39.7362,16.0000,7.369579,0.001301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,39.7362,0.0000,6,8;7;18;20;19;15;,20;18;56;61;57;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401)",,7.458;0.244;1.220;11.710;3.105;,3.000;2.000;4.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,480,8,15,7,14,8->15,0,auto,am,0.0000,19.0000,11.8086,47.8518,19.0000,8.766404,0.001526,0.0000,8.1020,0.0768,0.0000,0.0000,0.0000,0.0000,0,47.8518,0.0000,6,8;16;18;20;19;15;,22;50;56;61;57;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401)",,11.710;1.108;1.220;11.710;3.105;,5.000;3.000;4.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,481,8,15,7,14,8->15,0,auto,am,0.0000,23.0000,14.2946,56.5104,23.0000,10.442288,0.001833,0.0000,16.7555,0.1588,0.0000,0.0000,0.0000,0.0000,0,56.5104,0.0000,7,8;16;18;20;21;22;15;,22;50;56;62;65;67;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401)",,11.710;1.108;1.220;5.576;3.968;9.929;,5.000;3.000;4.000;6.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,482,8,16,7,15,8->16,0,auto,am,1639.6957,5.0000,3.1075,16.7095,5.0000,2.698799,0.000400,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,16.7095,0.0000,2,8;16;,22;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744)",,11.710;,5.000;,0,,,,,,,,,-1.000000,0.000000,
0,483,8,16,7,15,8->16,0,auto,am,560.3044,8.0000,4.9720,16.8362,8.0000,3.404075,0.000654,0.0022,0.1415,0.0013,0.0000,0.0000,0.0000,0.0000,0,16.8362,0.0000,4,8;7;18;16;,20;18;55;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744)",,7.458;0.244;1.135;,3.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,484,8,17,7,16,8->17,0,auto,am,1183.4427,7.0000,4.3505,30.7272,7.0000,4.618749,0.000615,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.7272,0.0000,3,8;16;17;,22;49;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280)",,11.710;12.018;,5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,485,8,17,7,16,8->17,0,auto,am,0.0000,21.0000,13.0516,61.3892,21.0000,10.392088,0.001642,0.0007,30.6923,0.2909,0.0000,0.0000,0.0000,0.0000,0,61.3892,0.0000,4,8;9;10;17;,21;25;30;,"LINESTRING (-96.711382 43.562324, -96.731241 43.548596, -96.731438 43.545271, -96.711382 43.541280)",,14.630;6.566;19.193;,10.000;3.000;8.000;,0,,,,,,,,,-1.000000,0.000000,
0,486,8,17,7,16,8->17,0,auto,am,216.5573,10.0000,6.2150,30.8539,10.0000,5.324025,0.000869,0.0007,0.1415,0.0013,0.0000,0.0000,0.0000,0.0000,0,30.8539,0.0000,5,8;7;18;16;17;,20;18;55;49;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.541280)",,7.458;0.244;1.135;12.018;,3.000;2.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,487,8,17,7,16,8->17,0,auto,am,0.0000,15.0000,9.3226,42.4272,15.0000,7.477427,0.001248,0.0007,11.7275,0.1112,0.0000,0.0000,0.0000,0.0000,0,42.4272,0.0000,6,8;7;18;20;19;17;,20;18;56;61;58;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.711316 43.529591, -96.711382 43.541280)",,7.458;0.244;1.220;11.710;6.796;,3.000;2.000;4.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,488,8,18,7,17,8->18,0,auto,am,300.0000,5.0000,3.1075,12.7017,5.0000,2.352301,0.000415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,12.7017,0.0000,3,8;7;18;,20;18;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744)",,7.458;0.244;,3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,489,8,18,7,17,8->18,0,auto,am,0.0000,8.0000,4.9720,20.8174,8.0000,3.749126,0.000640,0.0000,8.1020,0.0768,0.0000,0.0000,0.0000,0.0000,0,20.8174,0.0000,3,8;16;18;,22;50;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.694078 43.546744)",,11.710;1.108;,5.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,490,8,19,7,18,8->19,0,auto,am,0.0000,9.0000,5.5935,39.8248,9.0000,5.969948,0.000791,0.0000,6.1539,0.0583,0.0000,0.0000,0.0000,0.0000,0,39.8248,0.0000,4,8;16;17;19;,22;49;53;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591)",,11.710;12.018;7.098;,5.000;2.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,491,8,19,7,18,8->19,0,auto,am,700.0000,13.0000,8.0796,33.6316,13.0000,6.160645,0.001074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,33.6316,0.0000,5,8;7;18;20;19;,20;18;56;61;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.711316 43.529591)",,7.458;0.244;1.220;11.710;,3.000;2.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,492,8,19,7,18,8->19,0,auto,am,0.0000,16.0000,9.9441,41.7473,16.0000,7.557469,0.001299,0.0000,8.1020,0.0768,0.0000,0.0000,0.0000,0.0000,0,41.7473,0.0000,5,8;16;18;20;19;,22;50;56;61;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.711316 43.529591)",,11.710;1.108;1.220;11.710;,5.000;3.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,493,8,19,7,18,8->19,0,auto,am,0.0000,12.0000,7.4580,39.9515,12.0000,6.675224,0.001045,0.0000,6.2955,0.0597,0.0000,0.0000,0.0000,0.0000,0,39.9515,0.0000,6,8;7;18;16;17;19;,20;18;55;49;53;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591)",,7.458;0.244;1.135;12.018;7.098;,3.000;2.000;3.000;2.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,494,8,19,7,18,8->19,0,auto,am,0.0000,26.0000,16.1591,62.5604,26.0000,11.646081,0.002060,0.0000,28.9092,0.2740,0.0000,0.0000,0.0000,0.0000,0,62.5604,0.0000,8,8;16;18;20;21;22;15;19;,22;50;56;62;65;67;45;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591)",,11.710;1.108;1.220;5.576;3.968;9.929;3.050;,5.000;3.000;4.000;6.000;2.000;3.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,495,8,20,7,19,8->20,0,auto,am,900.0000,9.0000,5.5935,17.9212,9.0000,3.740128,0.000739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,17.9212,0.0000,4,8;7;18;20;,20;18;56;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333)",,7.458;0.244;1.220;,3.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,496,8,20,7,19,8->20,0,auto,am,0.0000,12.0000,7.4580,26.0369,12.0000,5.136952,0.000964,0.0000,8.1020,0.0768,0.0000,0.0000,0.0000,0.0000,0,26.0369,0.0000,4,8;16;18;20;,22;50;56;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333)",,11.710;1.108;1.220;,5.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,497,8,21,7,20,8->21,0,auto,am,400.0000,15.0000,9.3226,29.4976,15.0000,6.099109,0.001193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,29.4976,0.0000,5,8;7;18;20;21;,20;18;56;62;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485)",,7.458;0.244;1.220;5.576;,3.000;2.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,498,8,21,7,20,8->21,0,auto,am,0.0000,18.0000,11.1871,37.6132,18.0000,7.495934,0.001418,0.0000,8.1020,0.0751,0.0000,0.0000,0.0000,0.0000,0,37.6132,0.0000,5,8;16;18;20;21;,22;50;56;62;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.730979 43.510485)",,11.710;1.108;1.220;5.576;,5.000;3.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,499,8,21,7,20,8->21,0,auto,am,0.0000,26.0000,16.1591,107.8885,26.0000,17.154762,0.002520,0.0000,78.3859,0.7266,0.0000,0.0000,0.0000,0.0000,0,107.8885,0.0000,9,8;6;5;4;3;12;13;24;21;,19;15;11;8;7;37;39;75;,"LINESTRING (-96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707, -96.749200 43.503164, -96.730979 43.510485)",,29.616;6.924;1.182;1.754;0.188;0.159;25.338;16.727;,2.000;4.000;2.000;4.000;4.000;3.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,500,8,22,7,21,8->22,0,auto,am,500.0000,14.0000,8.7011,29.8319,14.0000,5.926079,0.001119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,29.8319,0.0000,5,8;7;18;20;22;,20;18;56;63;,"LINESTRING (-96.711382 43.562324, -96.693423 43.563844, -96.694078 43.546744, -96.711185 43.515333, -96.731241 43.514858)",,7.458;0.244;1.220;6.911;,3.000;2.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,501,8,22,7,21,8->22,0,auto,am,0.0000,17.0000,10.5656,37.9475,17.0000,7.322903,0.001343,0.0000,8.1020,0.0751,0.0000,0.0000,0.0000,0.0000,0,37.9475,0.0000,5,8;16;18;20;22;,22;50;56;63;,"LINESTRING (-96.711382 43.562324, -96.711382 43.546744, -96.694078 43.546744, -96.711185 43.515333, -96.731241 43.514858)",,11.710;1.108;1.220;6.911;,5.000;3.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
