link_seq_id,link_id,base_s0_link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,free_speed_base_mode,link_specific_speed_diff,capacity_base_mode,link_specific_capacity_diff,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,lanes_s1,lanes_s2,link_type_s0,link_type_s1,link_type_s2,lanes_p1_s0_auto,lanes_p1_s1_auto,lanes_p1_s2_auto,VOL_p1_s0_auto,VOL_p1_s1_auto,VOL_p1_s2_auto,MEU_p1_s0_auto,MEU_p1_s1_auto,MEU_p1_s2_auto,CAP_p1_s0_auto,CAP_p1_s1_auto,CAP_p1_s2_auto,PEN_p1_s0_auto,PEN_p1_s1_auto,PEN_p1_s2_auto,DOC_p1_s0_auto,DOC_p1_s1_auto,DOC_p1_s2_auto,TT_p1_s0_auto,TT_p1_s1_auto,TT_p1_s2_auto,CO2_p1_s0_auto,CO2_p1_s1_auto,CO2_p1_s2_auto,NOX_p1_s0_auto,NOX_p1_s1_auto,NOX_p1_s2_auto,VOL_am_25nb_auto,MEU_am_25nb_auto,CAP_am_25nb_auto,PEN_am_25nb_auto,DOC_am_25nb_auto,TT_am_25nb_auto,CO2_am_25nb_auto,NOX_am_25nb_auto,VOL_am_2040_auto,MEU_am_2040_auto,CAP_am_2040_auto,PEN_am_2040_auto,DOC_am_2040_auto,TT_am_2040_auto,CO2_am_2040_auto,NOX_am_2040_auto,VOL_am_2050_auto,MEU_am_2050_auto,CAP_am_2050_auto,PEN_am_2050_auto,DOC_am_2050_auto,TT_am_2050_auto,CO2_am_2050_auto,NOX_am_2050_auto,
647,76,motorway,457,456,"LINESTRING (-88.166194 41.495716, -88.107845 41.511922)",5.123523,3.184290,5.123523,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,2365.1,3004.1,3020.5,2365.1,3004.1,3020.5,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.7,0.9,0.9,5.3,5.5,5.5,250565.9,316770.9,318467.0,65.7,81.1,81.5,2365.1,2365.1,3500.000,0.000,0.676,5.284,250565.857,65.707,3004.1,3004.1,3500.000,0.000,0.858,5.541,316770.883,81.137,3020.5,3020.5,3500.000,0.000,0.863,5.550,318466.973,81.505,
648,76,motorway,457,458,"LINESTRING (-88.166211 41.495765, -88.193599 41.484960)",2.546210,1.582480,2.546210,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1761.1,2373.0,2605.8,1761.1,2373.0,2605.8,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.5,0.7,0.7,2.6,2.6,2.7,93035.9,124933.1,136944.9,24.7,32.8,35.7,1761.1,1761.1,3500.000,0.000,0.503,2.571,93035.923,24.657,2373.0,2373.0,3500.000,0.000,0.678,2.627,124933.060,32.755,2605.8,2605.8,3500.000,0.000,0.745,2.664,136944.887,35.658,
649,76,motorway,457,829,"LINESTRING (-88.166176 41.495734, -88.154268 41.539851)",4.908431,3.050610,4.908431,60.000000,-60.000000,1000.000000,-1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,473.9,709.3,814.8,473.9,709.3,814.8,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.5,0.7,0.8,4.9,5.1,5.2,48278.3,71930.4,82392.1,12.8,18.8,21.3,473.9,473.9,1000.000,0.000,0.474,4.946,48278.251,12.808,709.3,709.3,1000.000,0.000,0.709,5.095,71930.428,18.802,814.8,814.8,1000.000,0.000,0.815,5.233,82392.090,21.253,
650,76,motorway,457,831,"LINESTRING (-88.166197 41.495715, -88.153098 41.497515)",1.097338,0.682000,1.097338,60.000000,-60.000000,1000.000000,-1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1006.5,1158.4,1373.0,1006.5,1158.4,1373.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1.0,1.2,1.4,1.3,1.4,1.7,22710.4,26353.3,32581.3,5.6,6.2,7.0,1006.5,1006.5,1000.000,0.000,1.007,1.266,22710.401,5.634,1158.4,1158.4,1000.000,0.000,1.158,1.394,26353.292,6.236,1373.0,1373.0,1000.000,0.000,1.373,1.682,32581.276,7.024,
651,76,motorway,458,457,"LINESTRING (-88.193579 41.484912, -88.166191 41.495717)",2.546210,1.582480,2.546210,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,2282.7,3044.3,3043.8,2282.7,3044.3,3043.8,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.7,0.9,0.9,2.6,2.8,2.8,120253.7,159489.7,159466.3,31.6,40.8,40.8,2282.7,2282.7,3500.000,0.000,0.652,2.615,120253.652,31.598,3044.3,3044.3,3500.000,0.000,0.870,2.765,159489.749,40.769,3043.8,3043.8,3500.000,0.000,0.870,2.765,159466.332,40.764,
652,76,motorway,458,459,"LINESTRING (-88.193596 41.484961, -88.218603 41.477758)",2.205617,1.370800,2.205617,60.000000,-60.000000,5000.000000,3000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1987.5,2867.5,2990.9,1987.5,2867.5,2990.9,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.4,0.6,0.6,2.2,2.2,2.2,91052.1,131076.7,136649.6,24.2,34.6,36.0,1987.5,1987.5,5000.000,0.000,0.397,2.214,91052.150,24.201,2867.5,2867.5,5000.000,0.000,0.574,2.241,131076.659,34.625,2990.9,2990.9,5000.000,0.000,0.598,2.248,136649.558,36.045,
653,76,motorway,458,467,"LINESTRING (-88.193615 41.484934, -88.188852 41.402100)",9.038236,5.617300,9.038236,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1506.6,1989.3,2160.4,1506.6,1989.3,2160.4,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.4,0.6,0.6,9.1,9.2,9.2,282758.5,372664.4,404314.0,75.1,98.5,106.5,1506.6,1506.6,3500.000,0.000,0.430,9.085,282758.535,75.103,1989.3,1989.3,3500.000,0.000,0.568,9.180,372664.428,98.471,2160.4,2160.4,3500.000,0.000,0.617,9.235,404313.959,106.515,
654,76,motorway,458,468,"LINESTRING (-88.193563 41.484931, -88.184037 41.529949)",4.969863,3.088790,4.969863,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,2449.5,3287.7,3467.7,2449.5,3287.7,3467.7,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.7,0.9,1.0,5.1,5.6,5.7,251572.4,335870.5,354290.0,65.8,84.7,88.2,2449.5,2449.5,3500.000,0.000,0.700,5.149,251572.420,65.822,3287.7,3287.7,3500.000,0.000,0.939,5.550,335870.456,84.673,3467.7,3467.7,3500.000,0.000,0.991,5.688,354290.043,88.242,
655,76,motorway,459,458,"LINESTRING (-88.218589 41.477708, -88.193582 41.484911)",2.205617,1.370800,2.205617,60.000000,-60.000000,5000.000000,3000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,2835.0,3850.3,3819.2,2835.0,3850.3,3819.2,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.6,0.8,0.8,2.2,2.3,2.3,129603.8,175161.1,173776.9,34.2,45.5,45.1,2835.0,2835.0,5000.000,0.000,0.567,2.240,129603.816,34.249,3850.3,3850.3,5000.000,0.000,0.770,2.322,175161.096,45.466,3819.2,3819.2,5000.000,0.000,0.764,2.318,173776.855,45.143,
656,76,motorway,459,460,"LINESTRING (-88.218605 41.477757, -88.306724 41.444444)",8.120317,5.046810,8.120317,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1990.2,2836.0,2899.9,1990.2,2836.0,2899.9,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.6,0.8,0.8,8.2,8.6,8.7,334956.4,474496.8,484959.5,88.5,122.5,124.8,1990.2,1990.2,3500.000,0.000,0.569,8.248,334956.362,88.506,2836.0,2836.0,3500.000,0.000,0.810,8.645,474496.843,122.479,2899.9,2899.9,3500.000,0.000,0.829,8.694,484959.516,124.831,
657,76,motorway,459,832,"LINESTRING (-88.218572 41.477723, -88.211427 41.495731)",2.049415,1.273720,2.049415,60.000000,-60.000000,2000.000000,0.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,192.8,351.9,689.2,192.8,351.9,689.2,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.1,0.2,0.3,2.0,2.0,2.1,8213.0,14988.5,29345.8,2.2,4.0,7.8,192.8,192.8,2000.000,0.000,0.096,2.049,8212.965,2.187,351.9,351.9,2000.000,0.000,0.176,2.050,14988.510,3.991,689.2,689.2,2000.000,0.000,0.345,2.054,29345.839,7.806,
658,76,motorway,459,845,"LINESTRING (-88.218615 41.477715, -88.178128 41.433597)",5.853671,3.638080,5.853671,60.000000,-60.000000,2000.000000,0.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,122.9,179.0,489.7,122.9,179.0,489.7,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.1,0.1,0.2,5.9,5.9,5.9,14953.0,21778.8,59575.8,4.0,5.8,15.9,122.9,122.9,2000.000,0.000,0.061,5.854,14953.029,3.982,179.0,179.0,2000.000,0.000,0.089,5.854,21778.776,5.800,489.7,489.7,2000.000,0.000,0.245,5.857,59575.814,15.860,
659,76,motorway,460,459,"LINESTRING (-88.306706 41.444396, -88.218587 41.477709)",8.120317,5.046810,8.120317,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,2732.0,3676.7,3501.5,2732.0,3676.7,3501.5,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.8,1.1,1.0,8.6,9.6,9.3,457446.6,614563.0,584586.2,118.6,150.6,145.2,2732.0,2732.0,3500.000,0.000,0.781,8.572,457446.616,118.574,3676.7,3676.7,3500.000,0.000,1.050,9.604,614563.000,150.616,3501.5,3501.5,3500.000,0.000,1.000,9.340,584586.236,145.244,
660,76,motorway,460,461,"LINESTRING (-88.306727 41.444443, -88.417472 41.389520)",10.916180,6.784450,10.916180,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1709.5,2493.8,2816.9,1709.5,2493.8,2816.9,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.5,0.7,0.8,11.0,11.3,11.6,387256.6,562378.7,633662.5,102.7,147.0,163.7,1709.5,1709.5,3500.000,0.000,0.488,11.009,387256.596,102.687,2493.8,2493.8,3500.000,0.000,0.713,11.338,562378.724,146.954,2816.9,2816.9,3500.000,0.000,0.805,11.603,633662.472,163.695,
661,76,motorway,460,872,"LINESTRING (-88.306689 41.444415, -88.293591 41.514643)",7.731374,4.805080,7.731374,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,321.0,580.9,1219.4,321.0,580.9,1219.4,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.1,0.2,0.3,7.7,7.7,7.7,51586.0,93343.5,195875.3,13.7,24.9,52.1,321.0,321.0,3500.000,0.000,0.092,7.731,51585.995,13.737,580.9,580.9,3500.000,0.000,0.166,7.732,93343.538,24.855,1219.4,1219.4,3500.000,0.000,0.348,7.748,195875.348,52.103,
662,76,motorway,460,875,"LINESTRING (-88.306735 41.444403, -88.294827 41.430897)",1.769401,1.099690,1.769401,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,545.6,744.4,980.8,545.6,744.4,980.8,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.2,0.2,0.3,1.8,1.8,1.8,20065.3,27376.0,36065.9,5.3,7.3,9.6,545.6,545.6,3500.000,0.000,0.156,1.770,20065.255,5.343,744.4,744.4,3500.000,0.000,0.213,1.770,27375.995,7.289,980.8,980.8,3500.000,0.000,0.280,1.771,36065.939,9.600,
663,76,motorway,461,460,"LINESTRING (-88.417448 41.389474, -88.306703 41.444397)",10.916180,6.784450,10.916180,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,2184.1,3033.4,3072.9,2184.1,3033.4,3072.9,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.6,0.9,0.9,11.2,11.8,11.9,493598.5,681362.5,690086.7,130.0,174.3,176.1,2184.1,2184.1,3500.000,0.000,0.624,11.164,493598.533,129.975,3033.4,3033.4,3500.000,0.000,0.867,11.840,681362.512,174.267,3072.9,3072.9,3500.000,0.000,0.878,11.889,690086.702,176.138,
664,76,motorway,461,462,"LINESTRING (-88.417463 41.389523, -88.529398 41.376918)",9.327775,5.797250,9.327775,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1720.2,2580.1,3126.0,1720.2,2580.1,3126.0,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.5,0.7,0.9,9.4,9.7,10.2,332966.8,496841.1,599711.7,88.3,129.5,152.6,1720.2,1720.2,3500.000,0.000,0.491,9.409,332966.793,88.281,2580.1,2580.1,3500.000,0.000,0.737,9.741,496841.137,129.480,3126.0,3126.0,3500.000,0.000,0.893,10.218,599711.721,152.633,
665,76,motorway,461,874,"LINESTRING (-88.417435 41.389490, -88.407908 41.424605)",3.907521,2.428540,3.907521,60.000000,-60.000000,2000.000000,0.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,654.2,1256.1,1873.9,654.2,1256.1,1873.9,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.3,0.6,0.9,3.9,4.0,4.4,53114.8,101611.5,150523.1,14.1,26.7,38.0,654.2,654.2,2000.000,0.000,0.327,3.914,53114.813,14.132,1256.1,1256.1,2000.000,0.000,0.628,3.999,101611.513,26.749,1873.9,1873.9,2000.000,0.000,0.937,4.359,150523.088,37.967,
666,76,motorway,461,877,"LINESTRING (-88.417485 41.389490, -88.400814 41.332767)",6.334231,3.936750,6.334231,60.000000,-60.000000,2000.000000,0.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,389.7,588.7,1092.5,389.7,588.7,1092.5,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.2,0.3,0.5,6.3,6.3,6.4,51306.6,77498.8,143486.1,13.7,20.6,38.0,389.7,389.7,2000.000,0.000,0.195,6.336,51306.641,13.661,588.7,588.7,2000.000,0.000,0.294,6.341,77498.839,20.626,1092.5,1092.5,2000.000,0.000,0.546,6.419,143486.052,37.957,
667,76,motorway,462,461,"LINESTRING (-88.529392 41.376866, -88.417457 41.389471)",9.327775,5.797250,9.327775,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,2039.1,3058.1,3221.2,2039.1,3058.1,3221.2,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.6,0.9,0.9,9.5,10.1,10.3,394120.8,586880.2,617741.2,104.1,149.9,156.4,2039.1,2039.1,3500.000,0.000,0.583,9.489,394120.835,104.058,3058.1,3058.1,3500.000,0.000,0.874,10.143,586880.172,149.911,3221.2,3221.2,3500.000,0.000,0.920,10.332,617741.181,156.367,
668,76,motorway,462,873,"LINESTRING (-88.529369 41.376888, -88.521033 41.424608)",5.247078,3.261080,5.247078,60.000000,-60.000000,1500.000000,-500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,9.4,15.0,470.2,9.4,15.0,470.2,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.3,5.2,5.2,5.3,1026.2,1640.2,51273.1,0.3,0.4,13.6,9.4,9.4,1500.000,0.000,0.006,5.247,1026.237,0.273,15.0,15.0,1500.000,0.000,0.010,5.247,1640.171,0.437,470.2,470.2,1500.000,0.000,0.313,5.255,51273.104,13.644,
669,76,motorway,462,876,"LINESTRING (-88.529419 41.376882, -88.513939 41.338166)",4.409062,2.740250,4.409062,60.000000,-60.000000,1500.000000,-500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,186.4,279.6,782.6,186.4,279.6,782.6,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.1,0.2,0.5,4.4,4.4,4.5,17086.5,25624.2,71577.2,4.5,6.8,19.0,186.4,186.4,1500.000,0.000,0.124,4.409,17086.498,4.550,279.6,279.6,1500.000,0.000,0.186,4.410,25624.166,6.823,782.6,782.6,1500.000,0.000,0.522,4.458,71577.247,18.956,
670,76,motorway,462,927,"LINESTRING (-88.529397 41.376918, -88.679438 41.365213)",12.432421,7.726800,12.432421,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1569.0,2353.5,3138.0,1569.0,2353.5,3138.0,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.4,0.7,0.9,12.5,12.8,13.6,404988.0,605079.9,802332.5,107.5,158.7,204.1,1569.0,1569.0,3500.000,0.000,0.448,12.508,404987.968,107.520,2353.5,2353.5,3500.000,0.000,0.672,12.814,605079.907,158.720,3138.0,3138.0,3500.000,0.000,0.897,13.637,802332.462,204.067,
671,76,motorway,463,464,"LINESTRING (-88.411492 41.115764, -88.348379 41.154480)",6.698621,4.163220,6.698621,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1555.0,2332.5,3110.0,1555.0,2332.5,3110.0,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.4,0.7,0.9,6.7,6.9,7.3,216270.1,323157.8,428497.3,57.4,84.8,109.2,1555.0,1555.0,3500.000,0.000,0.444,6.738,216270.127,57.424,2332.5,2332.5,3500.000,0.000,0.666,6.897,323157.787,84.813,3110.0,3110.0,3500.000,0.000,0.889,7.325,428497.327,109.153,
672,76,motorway,463,928,"LINESTRING (-88.411506 41.115812, -88.736594 41.118513)",26.796286,16.654000,26.796286,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1728.0,2592.0,3456.0,1728.0,2592.0,3456.0,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.5,0.7,1.0,27.0,28.0,30.6,960848.1,1433750.1,1903724.6,254.7,373.5,474.6,1728.0,1728.0,3500.000,0.000,0.494,27.035,960848.108,254.735,2592.0,2592.0,3500.000,0.000,0.741,28.005,1433750.082,373.499,3456.0,3456.0,3500.000,0.000,0.987,30.617,1903724.638,474.552,
673,76,motorway,464,463,"LINESTRING (-88.348407 41.154524, -88.411520 41.115808)",6.698621,4.163220,6.698621,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1728.0,2592.0,3456.0,1728.0,2592.0,3456.0,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.5,0.7,1.0,6.8,7.0,7.7,240195.9,358413.4,475899.2,63.7,93.4,118.6,1728.0,1728.0,3500.000,0.000,0.494,6.758,240195.872,63.680,2592.0,2592.0,3500.000,0.000,0.741,7.001,358413.415,93.368,3456.0,3456.0,3500.000,0.000,0.987,7.654,475899.153,118.630,
674,76,motorway,464,465,"LINESTRING (-88.348374 41.154484, -88.257874 41.247221)",12.563458,7.808240,12.563458,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1585.5,2375.2,3127.9,1585.5,2375.2,3127.9,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.5,0.7,0.9,12.6,13.0,13.8,413551.7,616991.4,808220.5,109.8,161.8,205.7,1585.5,1585.5,3500.000,0.000,0.453,12.643,413551.674,109.780,2375.2,2375.2,3500.000,0.000,0.679,12.963,616991.446,161.755,3127.9,3127.9,3500.000,0.000,0.894,13.766,808220.537,205.680,
675,76,motorway,464,883,"LINESTRING (-88.348390 41.154528, -88.401976 41.161730)",4.485956,2.788040,4.485956,60.000000,-60.000000,2000.000000,0.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,27.4,41.0,54.9,27.4,41.0,54.9,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,4.5,2550.3,3825.4,5116.5,0.7,1.0,1.4,27.4,27.4,2000.000,0.000,0.014,4.486,2550.253,0.679,41.0,41.0,2000.000,0.000,0.021,4.486,3825.379,1.019,54.9,54.9,2000.000,0.000,0.027,4.486,5116.511,1.362,
676,76,motorway,464,884,"LINESTRING (-88.348389 41.154476, -88.284086 41.164380)",5.408895,3.361650,5.408895,60.000000,-60.000000,2000.000000,0.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,10.4,15.6,38.8,10.4,15.6,38.8,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,5.4,1167.0,1750.5,4364.9,0.3,0.5,1.2,10.4,10.4,2000.000,0.000,0.005,5.409,1167.016,0.311,15.6,15.6,2000.000,0.000,0.008,5.409,1750.524,0.466,38.8,38.8,2000.000,0.000,0.019,5.409,4364.899,1.162,
677,76,motorway,465,464,"LINESTRING (-88.257912 41.247257, -88.348412 41.154520)",12.563458,7.808240,12.563458,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1740.8,2607.0,3245.2,1740.8,2607.0,3245.2,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.5,0.7,0.9,12.7,13.1,14.0,453819.9,676019.8,838159.2,120.3,176.0,211.9,1740.8,1740.8,3500.000,0.000,0.497,12.679,453819.888,120.299,2607.0,2607.0,3500.000,0.000,0.745,13.144,676019.759,176.019,3245.2,3245.2,3500.000,0.000,0.927,13.956,838159.162,211.855,
678,76,motorway,465,466,"LINESTRING (-88.257875 41.247220, -88.186427 41.317449)",9.658586,6.002850,9.658586,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1874.8,2812.8,3643.5,1874.8,2812.8,3643.5,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.5,0.8,1.0,9.8,10.3,11.4,375523.9,559859.3,724157.6,99.4,144.7,178.0,1874.8,1874.8,3500.000,0.000,0.536,9.778,375523.933,99.388,2812.8,2812.8,3500.000,0.000,0.804,10.263,559859.331,144.654,3643.5,3643.5,3500.000,0.000,1.041,11.360,724157.566,177.958,
679,76,motorway,465,862,"LINESTRING (-88.257889 41.247213, -88.172151 41.259818)",7.199084,4.474260,7.199084,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,183.9,275.8,402.6,183.9,275.8,402.6,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.1,0.1,0.1,7.2,7.2,7.2,27511.3,41267.0,60245.5,7.3,11.0,16.0,183.9,183.9,3500.000,0.000,0.053,7.199,27511.333,7.326,275.8,275.8,3500.000,0.000,0.079,7.199,41266.959,10.989,402.6,402.6,3500.000,0.000,0.115,7.199,60245.502,16.043,
680,76,motorway,465,881,"LINESTRING (-88.257887 41.247264, -88.286466 41.254467)",2.482993,1.543190,2.482993,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,293.4,442.4,603.1,293.4,442.4,603.1,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.1,0.1,0.2,2.5,2.5,2.5,15144.8,22830.2,31126.3,4.0,6.1,8.3,293.4,293.4,3500.000,0.000,0.084,2.483,15144.838,4.033,442.4,442.4,3500.000,0.000,0.126,2.483,22830.208,6.079,603.1,603.1,3500.000,0.000,0.172,2.483,31126.345,8.288,
681,76,motorway,466,465,"LINESTRING (-88.186463 41.317487, -88.257911 41.247258)",9.658586,6.002850,9.658586,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1845.8,2764.1,3364.5,1845.8,2764.1,3364.5,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.5,0.8,1.0,9.8,10.2,10.9,369760.5,550359.0,667955.4,97.9,142.5,167.6,1845.8,1845.8,3500.000,0.000,0.527,9.771,369760.452,97.899,2764.1,2764.1,3500.000,0.000,0.790,10.222,550359.036,142.480,3364.5,3364.5,3500.000,0.000,0.961,10.896,667955.418,167.557,
682,76,motorway,466,467,"LINESTRING (-88.186419 41.317469, -88.188800 41.402103)",9.228098,5.735300,9.228098,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1959.4,2431.3,2418.1,1959.4,2431.3,2418.1,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.6,0.7,0.7,9.4,9.6,9.5,374829.0,463704.9,461229.5,99.1,121.4,120.8,1959.4,1959.4,3500.000,0.000,0.560,9.364,374828.951,99.088,2431.3,2431.3,3500.000,0.000,0.695,9.550,463704.937,121.387,2418.1,2418.1,3500.000,0.000,0.691,9.543,461229.498,120.782,
683,76,motorway,466,855,"LINESTRING (-88.186421 41.317458, -88.174513 41.347170)",3.384355,2.103390,3.384355,60.000000,-60.000000,5000.000000,3000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,458.7,1187.4,2262.5,458.7,1187.4,2262.5,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.1,0.2,0.5,3.4,3.4,3.4,32268.6,83522.7,158970.4,8.6,22.2,42.2,458.7,458.7,5000.000,0.000,0.092,3.384,32268.646,8.593,1187.4,1187.4,5000.000,0.000,0.237,3.386,83522.703,22.236,2262.5,2262.5,5000.000,0.000,0.453,3.406,158970.372,42.200,
